## Sat May 10 03:21:49 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_wspllvk9 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_wspllvk9 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_wspllvk9/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
g13447	4096.XP_009798204.1	0.0	899.0	COG0550@1|root,KOG1956@2759|Eukaryota,37IA6@33090|Viridiplantae,3G9US@35493|Streptophyta,44SGT@71274|asterids	35493|Streptophyta	L	Introduces a single-strand break via transesterification at a target site in duplex DNA. Releases the supercoiling and torsional tension of DNA introduced during the DNA replication and transcription by transiently cleaving and rejoining one strand of the DNA duplex. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand	TOP3A	GO:0000003,GO:0000278,GO:0000280,GO:0000712,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003916,GO:0003917,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006139,GO:0006259,GO:0006260,GO:0006265,GO:0006281,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007059,GO:0007127,GO:0007131,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016043,GO:0016604,GO:0016605,GO:0016853,GO:0022402,GO:0022414,GO:0031974,GO:0031981,GO:0033554,GO:0034641,GO:0034645,GO:0035825,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0045132,GO:0046483,GO:0048285,GO:0050896,GO:0051276,GO:0051304,GO:0051307,GO:0051321,GO:0051716,GO:0061982,GO:0070013,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0098813,GO:0140013,GO:0140097,GO:1901360,GO:1901363,GO:1901576,GO:1903046	5.99.1.2	ko:K03165	ko03440,ko03460,map03440,map03460	M00414	-	-	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	Topoisom_bac,Toprim,zf-C4_Topoisom,zf-CCHC,zf-GRF
g14835	4096.XP_009771637.1	0.0	993.0	COG1161@1|root,KOG1249@2759|Eukaryota,37N2S@33090|Viridiplantae,3G80S@35493|Streptophyta,44G3A@71274|asterids	35493|Streptophyta	S	Nitric oxide	-	GO:0000302,GO:0001101,GO:0001505,GO:0003674,GO:0003824,GO:0003924,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006109,GO:0006807,GO:0006809,GO:0006950,GO:0006970,GO:0006979,GO:0006996,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009507,GO:0009536,GO:0009628,GO:0009651,GO:0009657,GO:0009668,GO:0009889,GO:0009987,GO:0010027,GO:0010035,GO:0010193,GO:0010322,GO:0010565,GO:0010675,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0017144,GO:0019216,GO:0019220,GO:0019222,GO:0019747,GO:0022613,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0034641,GO:0042133,GO:0042136,GO:0042221,GO:0042254,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044085,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046209,GO:0046677,GO:0046890,GO:0048366,GO:0048367,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051174,GO:0051246,GO:0060255,GO:0061024,GO:0062012,GO:0065007,GO:0065008,GO:0071071,GO:0071840,GO:0072593,GO:0080090,GO:0099402,GO:1901700,GO:1903409,GO:1903725,GO:2001057	1.14.13.39	ko:K13427	ko00220,ko00330,ko01100,ko01110,ko01130,ko04626,map00220,map00330,map01100,map01110,map01130,map04626	-	R00111,R00557,R00558	RC00177,RC00330,RC01044,RC02757	ko00000,ko00001,ko01000,ko03009,ko03029	-	-	-	MMR_HSR1
g15061	4113.PGSC0003DMT400062327	9.14e-186	524.0	29UNE@1|root,2RXJ1@2759|Eukaryota,37SK2@33090|Viridiplantae,3GFC4@35493|Streptophyta,44E4N@71274|asterids	35493|Streptophyta	K	Transcription factor	-	GO:0003674,GO:0003700,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0031347,GO:0048583,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0080134,GO:0140110,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	TCP
g15093	4113.PGSC0003DMT400037120	5.74e-97	288.0	28PHQ@1|root,2QQ5M@2759|Eukaryota,37S89@33090|Viridiplantae,3GFMZ@35493|Streptophyta,44CCP@71274|asterids	35493|Streptophyta	K	Dehydration-responsive element-binding protein	CBF1	GO:0001101,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0006082,GO:0006355,GO:0006790,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009266,GO:0009409,GO:0009414,GO:0009415,GO:0009628,GO:0009631,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010035,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016143,GO:0019219,GO:0019222,GO:0019748,GO:0019757,GO:0019760,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0042221,GO:0043436,GO:0043565,GO:0044237,GO:0044281,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0097159,GO:0140110,GO:1901135,GO:1901363,GO:1901564,GO:1901657,GO:1901700,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K09286	-	-	-	-	ko00000,ko03000	-	-	-	AP2
g15455	4081.Solyc03g082900.2.1	1.27e-97	294.0	2CMGN@1|root,2QQAD@2759|Eukaryota,37P45@33090|Viridiplantae,3GXDB@35493|Streptophyta,44NFA@71274|asterids	35493|Streptophyta	G	Belongs to the glycosyl hydrolase 17 family	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_17,X8
g16046	4113.PGSC0003DMT400046669	2.07e-33	120.0	2CZ70@1|root,2S8U0@2759|Eukaryota,37WYK@33090|Viridiplantae,3GM2U@35493|Streptophyta,44M6N@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
g16154	4081.Solyc03g113190.1.1	0.0	1892.0	28ND7@1|root,2QUYP@2759|Eukaryota,37JYG@33090|Viridiplantae,3G8HK@35493|Streptophyta,44DHR@71274|asterids	35493|Streptophyta	S	Plant phosphoribosyltransferase C-terminal	-	GO:0003674,GO:0005488,GO:0005509,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005783,GO:0005829,GO:0005886,GO:0005911,GO:0007154,GO:0007165,GO:0007275,GO:0008150,GO:0009506,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0019722,GO:0019932,GO:0023052,GO:0030054,GO:0031224,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0035556,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046872,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055044,GO:0065007,GO:0070013,GO:0071944,GO:0099402	-	-	-	-	-	-	-	-	-	-	C2,PRT_C
g16459	4113.PGSC0003DMT400050287	2.83e-217	602.0	COG5147@1|root,KOG0048@2759|Eukaryota,37P48@33090|Viridiplantae,3G85A@35493|Streptophyta,44B49@71274|asterids	35493|Streptophyta	K	Myb-like DNA-binding domain	MYB31	GO:0000981,GO:0000988,GO:0000989,GO:0001067,GO:0001076,GO:0001101,GO:0001134,GO:0001135,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0006950,GO:0006970,GO:0008150,GO:0008152,GO:0009058,GO:0009266,GO:0009409,GO:0009414,GO:0009415,GO:0009628,GO:0009651,GO:0009719,GO:0009723,GO:0009725,GO:0009733,GO:0009737,GO:0009751,GO:0009753,GO:0009787,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009987,GO:0010025,GO:0010033,GO:0010035,GO:0010038,GO:0010115,GO:0010166,GO:0010468,GO:0010556,GO:0010557,GO:0010565,GO:0010604,GO:0010628,GO:0010646,GO:0014070,GO:0019216,GO:0019219,GO:0019222,GO:0019747,GO:0023051,GO:0030154,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032502,GO:0033993,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043455,GO:0043565,GO:0044212,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0046677,GO:0046686,GO:0046890,GO:0048518,GO:0048522,GO:0048580,GO:0048583,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051239,GO:0051252,GO:0051254,GO:0060255,GO:0062012,GO:0065007,GO:0071704,GO:0080050,GO:0080090,GO:0080167,GO:0097159,GO:0097305,GO:0140110,GO:1901363,GO:1901419,GO:1901568,GO:1901570,GO:1901576,GO:1901700,GO:1902680,GO:1902930,GO:1903506,GO:1903508,GO:1904276,GO:1904278,GO:1905957,GO:2000026,GO:2000033,GO:2000034,GO:2000112,GO:2000241,GO:2001141	-	ko:K09422	-	-	-	-	ko00000,ko03000	-	-	-	Myb_DNA-binding
g16747	4081.Solyc03g119140.2.1	1.48e-263	790.0	COG0515@1|root,KOG0192@2759|Eukaryota,37JYB@33090|Viridiplantae,3G8KY@35493|Streptophyta,44E5C@71274|asterids	35493|Streptophyta	T	Serine threonine-protein kinase EDR1-like	-	GO:0001666,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004712,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005783,GO:0005789,GO:0006082,GO:0006464,GO:0006468,GO:0006629,GO:0006720,GO:0006721,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006970,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009628,GO:0009651,GO:0009685,GO:0009686,GO:0009719,GO:0009723,GO:0009725,GO:0009743,GO:0009744,GO:0009746,GO:0009750,GO:0009756,GO:0009966,GO:0009968,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010039,GO:0010104,GO:0010105,GO:0010182,GO:0010646,GO:0010648,GO:0010817,GO:0012505,GO:0016020,GO:0016053,GO:0016101,GO:0016102,GO:0016114,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0019752,GO:0023051,GO:0023052,GO:0023057,GO:0031984,GO:0034284,GO:0034285,GO:0035556,GO:0036211,GO:0036293,GO:0040034,GO:0042175,GO:0042221,GO:0042445,GO:0042446,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046394,GO:0046777,GO:0048506,GO:0048509,GO:0048510,GO:0048519,GO:0048523,GO:0048580,GO:0048583,GO:0048585,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051239,GO:0051302,GO:0051716,GO:0065007,GO:0065008,GO:0070297,GO:0070298,GO:0070482,GO:0070887,GO:0071241,GO:0071248,GO:0071281,GO:0071310,GO:0071322,GO:0071704,GO:0098827,GO:0140096,GO:1901564,GO:1901576,GO:1901700,GO:1901701,GO:1902531,GO:1902532,GO:2000026,GO:2000035,GO:2000069,GO:2000280	-	-	-	-	-	-	-	-	-	-	EDR1,Pkinase_Tyr
g16759	4081.Solyc03g119270.1.1	0.0	1691.0	COG4354@1|root,KOG1059@2759|Eukaryota,37MZK@33090|Viridiplantae,3GFYC@35493|Streptophyta,44EAM@71274|asterids	35493|Streptophyta	U	Part of the AP-3 complex, an adaptor-related complex which seems to be clathrin-associated. The complex is associated with the Golgi region as well as more peripheral structures. It facilitates the budding of vesicles from the Golgi membrane and may be directly involved in trafficking to the vacuole. It also function in maintaining the identity of lytic vacuoles and in regulating the transition between storage and lytic vacuoles	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0006810,GO:0006886,GO:0006903,GO:0006996,GO:0007032,GO:0007033,GO:0008104,GO:0008150,GO:0009987,GO:0010256,GO:0012505,GO:0015031,GO:0015833,GO:0016043,GO:0016050,GO:0016192,GO:0033036,GO:0034613,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0070727,GO:0071702,GO:0071705,GO:0071840,GO:0080171,GO:1990019	-	ko:K12396	ko04142,map04142	-	-	-	ko00000,ko00001,ko04131	-	-	-	Adaptin_N
g16876	4113.PGSC0003DMT400006583	3.41e-238	657.0	KOG1072@1|root,KOG1072@2759|Eukaryota,37QJ7@33090|Viridiplantae,3GESE@35493|Streptophyta,44PPC@71274|asterids	35493|Streptophyta	S	F-box kelch-repeat protein At1g80440-like	-	-	-	-	-	-	-	-	-	-	-	-	F-box,Kelch_1,Kelch_6
g20086	4081.Solyc04g079400.2.1	0.0	1097.0	KOG0198@1|root,KOG0198@2759|Eukaryota,37QT0@33090|Viridiplantae,3G76H@35493|Streptophyta,44NQB@71274|asterids	35493|Streptophyta	T	Mitogen-activated protein kinase kinase kinase YODA-like	-	-	2.7.11.25	ko:K04421,ko:K11229	ko04010,ko04011,ko04139,ko04722,ko04912,ko05166,map04010,map04011,map04139,map04722,map04912,map05166	M00688,M00689,M00690	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase
g20106	4081.Solyc04g079570.1.1	1.43e-131	377.0	2CNAQ@1|root,2QUV1@2759|Eukaryota,37T8Y@33090|Viridiplantae,3GHFG@35493|Streptophyta,44RDP@71274|asterids	35493|Streptophyta	K	Dof domain, zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	zf-Dof
g20372	4081.Solyc04g082000.2.1	0.0	1670.0	COG1502@1|root,KOG1329@2759|Eukaryota,37MWI@33090|Viridiplantae,3G8KR@35493|Streptophyta,44I80@71274|asterids	35493|Streptophyta	I	Hydrolyzes glycerol-phospholipids at the terminal phosphodiesteric bond	-	GO:0003674,GO:0003824,GO:0004620,GO:0004630,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0005911,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0006950,GO:0008081,GO:0008150,GO:0008152,GO:0008219,GO:0009266,GO:0009409,GO:0009506,GO:0009628,GO:0009787,GO:0009789,GO:0009966,GO:0009967,GO:0009987,GO:0010119,GO:0010646,GO:0010647,GO:0012501,GO:0016020,GO:0016298,GO:0016787,GO:0016788,GO:0019637,GO:0023051,GO:0023056,GO:0030054,GO:0042578,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0046473,GO:0046486,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050896,GO:0055044,GO:0065007,GO:0071704,GO:0071944,GO:0090333,GO:1901419,GO:1901421,GO:1905957,GO:1905959	3.1.4.4	ko:K01115	ko00564,ko00565,ko01100,ko01110,ko04014,ko04024,ko04071,ko04072,ko04144,ko04666,ko04724,ko04912,ko05231,map00564,map00565,map01100,map01110,map04014,map04024,map04071,map04072,map04144,map04666,map04724,map04912,map05231	-	R01310,R02051,R07385	RC00017,RC00425	ko00000,ko00001,ko01000,ko04131	-	-	-	C2,PLD_C,PLDc
g20471	4098.XP_009595951.1	8.56e-307	840.0	KOG4735@1|root,KOG4735@2759|Eukaryota,37P5X@33090|Viridiplantae,3G8IG@35493|Streptophyta,44GBB@71274|asterids	35493|Streptophyta	S	Glycosyl transferase family 2	-	GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0008378,GO:0009058,GO:0009059,GO:0009987,GO:0010393,GO:0012505,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0017144,GO:0042546,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0045488,GO:0045489,GO:0048531,GO:0071554,GO:0071704,GO:0071840,GO:1901576	-	-	-	-	-	-	-	-	-	-	Glyco_transf_92
g20905	4113.PGSC0003DMT400069814	3.88e-234	648.0	COG3424@1|root,2QRSY@2759|Eukaryota,37MT6@33090|Viridiplantae,3G7AK@35493|Streptophyta	35493|Streptophyta	H	Belongs to the chalcone stilbene synthases family	-	-	2.3.1.74	ko:K00660	ko00941,ko01100,ko01110,ko04712,map00941,map01100,map01110,map04712	M00137	R01613,R06568,R07987,R07988,R07989	RC00004,RC02726	ko00000,ko00001,ko00002,ko01000,ko01008	-	-	-	Chal_sti_synt_C,Chal_sti_synt_N
g21294	4081.Solyc05g056200.1.1	1.12e-276	761.0	COG0515@1|root,KOG1187@2759|Eukaryota,37M62@33090|Viridiplantae,3G7WT@35493|Streptophyta,44Q33@71274|asterids	35493|Streptophyta	T	Protein kinase domain	-	GO:0005575,GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0016020,GO:0042742,GO:0043207,GO:0050896,GO:0051704,GO:0051707,GO:0098542	2.7.11.1	ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase,Pkinase_Tyr
g22889	4081.Solyc12g044940.1.1	2.31e-81	247.0	COG1028@1|root,KOG0725@2759|Eukaryota,37PHZ@33090|Viridiplantae,3GCUW@35493|Streptophyta	35493|Streptophyta	Q	Belongs to the short-chain dehydrogenases reductases (SDR) family	-	GO:0000166,GO:0003674,GO:0003824,GO:0004312,GO:0004316,GO:0005488,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0030497,GO:0032787,GO:0036094,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0046394,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0071704,GO:0072330,GO:0097159,GO:1901265,GO:1901363,GO:1901576	-	-	-	-	-	-	-	-	-	-	adh_short,adh_short_C2
g24560	4098.XP_009603456.1	0.0	1702.0	COG2801@1|root,KOG0017@2759|Eukaryota,37RRH@33090|Viridiplantae,3GPWI@35493|Streptophyta,44Q6H@71274|asterids	35493|Streptophyta	P	DNA RNA polymerases superfamily protein	-	-	-	-	-	-	-	-	-	-	-	-	-
g24801	4081.Solyc06g005480.2.1	1.56e-191	535.0	28JB2@1|root,2QVAY@2759|Eukaryota,37RX8@33090|Viridiplantae,3GAQI@35493|Streptophyta,44G72@71274|asterids	35493|Streptophyta	S	PDDEXK-like family of unknown function	-	-	-	-	-	-	-	-	-	-	-	-	PDDEXK_6
g28127	4096.XP_009760938.1	0.0	1162.0	COG0515@1|root,KOG1187@2759|Eukaryota,37I05@33090|Viridiplantae,3GAGH@35493|Streptophyta,44DWW@71274|asterids	35493|Streptophyta	T	Serine threonine-protein	-	GO:0003674,GO:0005488,GO:0005515,GO:0042802,GO:0042803,GO:0046983	2.7.11.1	ko:K04730	ko04010,ko04064,ko04620,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05169,map04010,map04064,map04620,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05169	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase,Pkinase_Tyr,RCC1_2
g28797	4113.PGSC0003DMT400042928	4.5e-170	483.0	COG0240@1|root,KOG2711@2759|Eukaryota,37NZ4@33090|Viridiplantae,3GEUM@35493|Streptophyta,44CJS@71274|asterids	35493|Streptophyta	C	Glycerol-3-phosphate dehydrogenase	-	-	1.1.1.8	ko:K00006	ko00564,ko01110,ko04011,map00564,map01110,map04011	-	R00842	RC00029	ko00000,ko00001,ko01000	-	-	-	NAD_Gly3P_dh_C,NAD_Gly3P_dh_N
g29998	4081.Solyc10g008590.1.1	3.32e-284	779.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37N74@33090|Viridiplantae,3GE9U@35493|Streptophyta,44H2C@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_2
g30262	4113.PGSC0003DMT400079098	1.34e-174	489.0	KOG4430@1|root,KOG4430@2759|Eukaryota,37S6Y@33090|Viridiplantae,3GEP0@35493|Streptophyta,44PN6@71274|asterids	35493|Streptophyta	O	Zinc finger, C3HC4 type (RING finger)	-	GO:0000151,GO:0000209,GO:0000922,GO:0000930,GO:0001654,GO:0001754,GO:0003407,GO:0003674,GO:0003676,GO:0003677,GO:0003823,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005814,GO:0005815,GO:0005819,GO:0005856,GO:0005929,GO:0006139,GO:0006351,GO:0006464,GO:0006508,GO:0006511,GO:0006513,GO:0006725,GO:0006807,GO:0006915,GO:0006950,GO:0006974,GO:0007154,GO:0007165,GO:0007275,GO:0007399,GO:0007423,GO:0008104,GO:0008150,GO:0008152,GO:0008219,GO:0008630,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009653,GO:0009887,GO:0009893,GO:0009987,GO:0010467,GO:0010498,GO:0010604,GO:0010842,GO:0010941,GO:0012501,GO:0015630,GO:0016043,GO:0016070,GO:0016567,GO:0016604,GO:0016605,GO:0016607,GO:0016740,GO:0016925,GO:0018130,GO:0018193,GO:0018205,GO:0019222,GO:0019438,GO:0019538,GO:0019787,GO:0019789,GO:0019899,GO:0019941,GO:0022008,GO:0023052,GO:0030154,GO:0030163,GO:0030182,GO:0030496,GO:0031323,GO:0031325,GO:0031396,GO:0031398,GO:0031399,GO:0031401,GO:0031974,GO:0031981,GO:0032268,GO:0032270,GO:0032391,GO:0032446,GO:0032501,GO:0032502,GO:0032507,GO:0032774,GO:0032991,GO:0033036,GO:0033365,GO:0033554,GO:0034504,GO:0034613,GO:0034641,GO:0034645,GO:0034654,GO:0035556,GO:0035845,GO:0035869,GO:0036064,GO:0036211,GO:0042461,GO:0042462,GO:0042670,GO:0042981,GO:0042995,GO:0043005,GO:0043010,GO:0043066,GO:0043067,GO:0043069,GO:0043085,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043632,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044450,GO:0044451,GO:0044463,GO:0044464,GO:0044547,GO:0045185,GO:0046483,GO:0046530,GO:0046548,GO:0046549,GO:0048468,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048592,GO:0048593,GO:0048646,GO:0048666,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051179,GO:0051235,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0051438,GO:0051443,GO:0051457,GO:0051603,GO:0051641,GO:0051651,GO:0051716,GO:0060041,GO:0060042,GO:0060219,GO:0060255,GO:0060548,GO:0061630,GO:0061659,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070647,GO:0070727,GO:0070936,GO:0071704,GO:0071840,GO:0072595,GO:0080090,GO:0090304,GO:0090596,GO:0097159,GO:0097190,GO:0097193,GO:0097458,GO:0097659,GO:0097730,GO:0097731,GO:0097733,GO:0120025,GO:0120038,GO:0140096,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1902494,GO:1903320,GO:1903322,GO:1990234	2.3.2.27	ko:K10631	-	-	-	-	ko00000,ko01000,ko03036,ko04121	-	-	-	PWI,zf-C3HC4,zf-C3HC4_3,zf-RING_2
