## Mon May 19 19:40:09 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_nu07q1ab --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_nu07q1ab --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_nu07q1ab/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
M82_03g114190.1-c2.1	4081.Solyc03g114190.1.1	5.23e-91	266.0	KOG0800@1|root,KOG0800@2759|Eukaryota,37VVG@33090|Viridiplantae,3GJI6@35493|Streptophyta,44KUQ@71274|asterids	35493|Streptophyta	O	Anaphase-promoting complex subunit 11 RING-H2 finger	-	GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009266,GO:0009409,GO:0009628,GO:0009909,GO:0009987,GO:0010033,GO:0010200,GO:0010243,GO:0010498,GO:0010966,GO:0016020,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0032446,GO:0032879,GO:0033554,GO:0036211,GO:0042221,GO:0042493,GO:0043161,GO:0043170,GO:0043269,GO:0043412,GO:0043632,GO:0044070,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044464,GO:0048580,GO:0048831,GO:0050789,GO:0050793,GO:0050896,GO:0051049,GO:0051239,GO:0051603,GO:0051716,GO:0061630,GO:0061659,GO:0065007,GO:0070417,GO:0070647,GO:0071704,GO:0071944,GO:0140096,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901700,GO:2000026,GO:2000241	-	-	-	-	-	-	-	-	-	-	zf-RING_2
M82_03g114700.2.1	4081.Solyc03g114700.1.1	2.05e-140	397.0	29140@1|root,2R7ZQ@2759|Eukaryota,38AP5@33090|Viridiplantae,3GWCD@35493|Streptophyta,44TXK@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_03g115450.1.1	4081.Solyc03g115450.1.1	4.45e-309	843.0	KOG1721@1|root,KOG1721@2759|Eukaryota,37KJN@33090|Viridiplantae,3G808@35493|Streptophyta,44RM4@71274|asterids	35493|Streptophyta	S	C2H2-type zinc finger	-	GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	zf-C2H2_6
M82_03g118280.1.1	4081.Solyc03g118280.1.1	1.01e-175	548.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37PFT@33090|Viridiplantae,3G8XT@35493|Streptophyta,44BEF@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	2.7.2.4	ko:K00928,ko:K17964	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230	M00016,M00017,M00018,M00033,M00525,M00526,M00527	R00480	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000,ko03029	-	-	-	Mem_trans,PPR,PPR_1,PPR_2,PPR_3,PPR_long
M82_03g121470.3.1	4096.XP_009758615.1	0.0	1430.0	COG1502@1|root,KOG1329@2759|Eukaryota,37QEU@33090|Viridiplantae,3GDFX@35493|Streptophyta,44C9M@71274|asterids	35493|Streptophyta	I	Phospholipase d	-	GO:0003674,GO:0003824,GO:0004620,GO:0004630,GO:0005575,GO:0005623,GO:0005886,GO:0006629,GO:0006644,GO:0006793,GO:0006796,GO:0006808,GO:0006950,GO:0006970,GO:0006995,GO:0007154,GO:0007275,GO:0008081,GO:0008150,GO:0008152,GO:0009056,GO:0009267,GO:0009395,GO:0009605,GO:0009628,GO:0009791,GO:0009825,GO:0009987,GO:0009991,GO:0016020,GO:0016036,GO:0016042,GO:0016049,GO:0016298,GO:0016787,GO:0016788,GO:0019637,GO:0022622,GO:0031667,GO:0031668,GO:0031669,GO:0032501,GO:0032502,GO:0033554,GO:0040007,GO:0042578,GO:0042594,GO:0043562,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044464,GO:0045848,GO:0046434,GO:0048364,GO:0048518,GO:0048731,GO:0048856,GO:0050789,GO:0050896,GO:0051301,GO:0051365,GO:0051716,GO:0065007,GO:0071496,GO:0071704,GO:0071944,GO:0099402,GO:1901575	3.1.4.4	ko:K01115	ko00564,ko00565,ko01100,ko01110,ko04014,ko04024,ko04071,ko04072,ko04144,ko04666,ko04724,ko04912,ko05231,map00564,map00565,map01100,map01110,map04014,map04024,map04071,map04072,map04144,map04666,map04724,map04912,map05231	-	R01310,R02051,R07385	RC00017,RC00425	ko00000,ko00001,ko01000,ko04131	-	-	-	C2,PLD_C,PLDc
M82_03g121510.3.1	4081.Solyc03g121510.2.1	0.0	929.0	COG2124@1|root,KOG0157@2759|Eukaryota,37R65@33090|Viridiplantae,3GECR@35493|Streptophyta,44FDD@71274|asterids	35493|Streptophyta	Q	cytochrome P450	-	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0006629,GO:0006694,GO:0007275,GO:0008150,GO:0008152,GO:0008202,GO:0008610,GO:0009058,GO:0009791,GO:0009908,GO:0010268,GO:0010817,GO:0016125,GO:0016128,GO:0016129,GO:0016131,GO:0016132,GO:0016491,GO:0016705,GO:0016709,GO:0022414,GO:0032501,GO:0032502,GO:0042445,GO:0042446,GO:0042592,GO:0044238,GO:0048366,GO:0048367,GO:0048437,GO:0048438,GO:0048441,GO:0048443,GO:0048465,GO:0048466,GO:0048608,GO:0048731,GO:0048827,GO:0048856,GO:0048878,GO:0055088,GO:0055114,GO:0061458,GO:0065007,GO:0065008,GO:0071704,GO:0090567,GO:0099402,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617	1.14.13.112	ko:K09589,ko:K12638	ko00905,ko01100,ko01110,map00905,map01100,map01110	M00371	R07431,R07444,R07448,R07449,R07786,R07787,R07791,R07792	RC00144,RC02078	ko00000,ko00001,ko00002,ko00199,ko01000	-	-	-	p450
M82_03g121680.2.1	4081.Solyc03g121680.1.1	0.0	1166.0	COG1621@1|root,KOG0228@2759|Eukaryota,37RJM@33090|Viridiplantae,3GEBR@35493|Streptophyta,44PW4@71274|asterids	35493|Streptophyta	G	Glycosyl hydrolases family 32	CWINV	GO:0003674,GO:0003824,GO:0004553,GO:0004564,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009611,GO:0009620,GO:0009628,GO:0016020,GO:0016787,GO:0016798,GO:0030312,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0071944,GO:0080167,GO:0098542	3.2.1.154,3.2.1.26	ko:K01193,ko:K20849	ko00052,ko00500,ko01100,map00052,map00500,map01100	-	R00801,R00802,R02410,R03635,R03921,R06088	RC00028,RC00077	ko00000,ko00001,ko01000	-	GH32	-	Glyco_hydro_32C,Glyco_hydro_32N
M82_04g005600.2.1	4081.Solyc04g005600.1.1	1.33e-179	503.0	COG5147@1|root,KOG0048@2759|Eukaryota,37NHC@33090|Viridiplantae,3GGF2@35493|Streptophyta,44QFV@71274|asterids	35493|Streptophyta	K	Myb-like DNA-binding domain	-	-	-	ko:K09422	-	-	-	-	ko00000,ko03000	-	-	-	Myb_DNA-binding
M82_04g007320.2.1	4113.PGSC0003DMT400015397	0.0	2067.0	COG4886@1|root,2R41B@2759|Eukaryota,37TDP@33090|Viridiplantae,3GCY2@35493|Streptophyta,44PAH@71274|asterids	35493|Streptophyta	S	TMV resistance protein N-like	-	-	-	-	-	-	-	-	-	-	-	-	LRR_3,NB-ARC,TIR
M82_04g007630.2.1	4081.Solyc04g007630.1.1	7.61e-102	295.0	KOG1603@1|root,KOG1603@2759|Eukaryota,37U81@33090|Viridiplantae,3GJ8Q@35493|Streptophyta,44SJ6@71274|asterids	35493|Streptophyta	P	Heavy metal-associated isoprenylated plant protein	-	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006810,GO:0006811,GO:0006812,GO:0006873,GO:0006875,GO:0006950,GO:0008150,GO:0009636,GO:0009987,GO:0010035,GO:0010038,GO:0019725,GO:0030001,GO:0030003,GO:0042221,GO:0042592,GO:0043167,GO:0043169,GO:0044424,GO:0044464,GO:0046686,GO:0046872,GO:0046914,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0055065,GO:0055073,GO:0055076,GO:0055080,GO:0055082,GO:0061687,GO:0065007,GO:0065008,GO:0071585,GO:0072507,GO:0097501,GO:0098754,GO:0098771,GO:1990170	-	-	-	-	-	-	-	-	-	-	HMA
M82_04g008120.2.1	4081.Solyc04g008120.1.1	0.0	2490.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37STH@33090|Viridiplantae,3GHSF@35493|Streptophyta,44S72@71274|asterids	35493|Streptophyta	T	Belongs to the disease resistance NB-LRR family	-	-	-	-	-	-	-	-	-	-	-	-	NB-ARC
M82_04g008150.2.1	4113.PGSC0003DMT400075885	0.0	1602.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37TCP@33090|Viridiplantae,3G9RZ@35493|Streptophyta,44SS2@71274|asterids	35493|Streptophyta	T	late blight resistance protein homolog	-	-	-	-	-	-	-	-	-	-	-	-	NB-ARC
M82_04g011340.3.1	4081.Solyc04g011340.2.1	2.64e-266	729.0	28N0B@1|root,2QUF7@2759|Eukaryota,37NXZ@33090|Viridiplantae,3G9BG@35493|Streptophyta,44GNM@71274|asterids	35493|Streptophyta	S	EamA-like transporter family	-	GO:0000003,GO:0001504,GO:0001505,GO:0003006,GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006835,GO:0006836,GO:0006855,GO:0006865,GO:0006868,GO:0007275,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0009791,GO:0010154,GO:0015075,GO:0015171,GO:0015175,GO:0015179,GO:0015186,GO:0015238,GO:0015318,GO:0015711,GO:0015800,GO:0015804,GO:0015807,GO:0015813,GO:0015849,GO:0015893,GO:0016020,GO:0022414,GO:0022857,GO:0032501,GO:0032502,GO:0034220,GO:0042221,GO:0042493,GO:0042592,GO:0043090,GO:0044464,GO:0046942,GO:0046943,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051938,GO:0055081,GO:0055085,GO:0061458,GO:0065007,GO:0065008,GO:0071702,GO:0071705,GO:0071944,GO:0080144,GO:0089718,GO:0098655,GO:0098656,GO:0098657,GO:0098712,GO:0098739,GO:1902475,GO:1903825,GO:1905039	-	-	-	-	-	-	-	-	-	-	EamA
M82_04g012050.3.1	4081.Solyc04g012050.2.1	1.94e-254	701.0	2A1JU@1|root,2RY0Z@2759|Eukaryota,37TXG@33090|Viridiplantae,3GI45@35493|Streptophyta,44RI6@71274|asterids	35493|Streptophyta	K	Transcription factor	-	GO:0001101,GO:0003674,GO:0003700,GO:0006355,GO:0006950,GO:0006952,GO:0006970,GO:0008150,GO:0009605,GO:0009607,GO:0009620,GO:0009628,GO:0009719,GO:0009725,GO:0009737,GO:0009743,GO:0009746,GO:0009749,GO:0009787,GO:0009788,GO:0009889,GO:0009966,GO:0009968,GO:0010033,GO:0010468,GO:0010556,GO:0010646,GO:0010648,GO:0019219,GO:0019222,GO:0023051,GO:0023057,GO:0031323,GO:0031326,GO:0033993,GO:0034284,GO:0042221,GO:0043207,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0060255,GO:0065007,GO:0080090,GO:0097305,GO:0098542,GO:0140110,GO:1901419,GO:1901420,GO:1901700,GO:1902074,GO:1903506,GO:1905957,GO:1905958,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	AP2
M82_04g072375.1.1	4098.XP_009611667.1	3.23e-83	249.0	KOG0800@1|root,KOG0800@2759|Eukaryota,381AH@33090|Viridiplantae,3GQKD@35493|Streptophyta,44TWB@71274|asterids	35493|Streptophyta	O	Prokaryotic RING finger family 4	-	-	2.3.2.27	ko:K16282	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	zf-RING_2
M82_00g247300.3.1	4081.Solyc00g247300.2.1	0.0	988.0	COG2124@1|root,KOG0156@2759|Eukaryota,37PAK@33090|Viridiplantae,3G7H0@35493|Streptophyta,44SWX@71274|asterids	35493|Streptophyta	Q	Cytochrome p450	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0008150,GO:0008152,GO:0009058,GO:0009719,GO:0009725,GO:0009733,GO:0010033,GO:0012505,GO:0016020,GO:0019748,GO:0031090,GO:0031984,GO:0042175,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044550,GO:0050896,GO:0098827	-	ko:K20562	-	-	-	-	ko00000,ko00199	-	-	-	p450
M82_04g054830.3.1	4081.Solyc04g054830.2.1	0.0	894.0	COG5411@1|root,KOG0565@2759|Eukaryota,37S50@33090|Viridiplantae,3GDDA@35493|Streptophyta,44PJP@71274|asterids	35493|Streptophyta	U	Inositol polyphosphate phosphatase, catalytic domain homologues	-	GO:0000902,GO:0000904,GO:0003674,GO:0003824,GO:0004439,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0007275,GO:0008150,GO:0008152,GO:0009653,GO:0009826,GO:0009888,GO:0009932,GO:0009987,GO:0010015,GO:0010053,GO:0010054,GO:0016043,GO:0016049,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019637,GO:0021700,GO:0022622,GO:0030154,GO:0030258,GO:0032501,GO:0032502,GO:0032989,GO:0034485,GO:0034593,GO:0034594,GO:0034595,GO:0040007,GO:0042578,GO:0044237,GO:0044238,GO:0044255,GO:0046486,GO:0046488,GO:0046839,GO:0046856,GO:0048364,GO:0048468,GO:0048469,GO:0048589,GO:0048731,GO:0048764,GO:0048765,GO:0048766,GO:0048856,GO:0048869,GO:0052866,GO:0060560,GO:0071695,GO:0071704,GO:0071840,GO:0090558,GO:0090627,GO:0099402,GO:0106019,GO:1905392	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
M82_04g071820.3.1	4081.Solyc04g071820.2.1	0.0	1040.0	COG2124@1|root,KOG0156@2759|Eukaryota,37YFX@33090|Viridiplantae,3GNNN@35493|Streptophyta,44RQ3@71274|asterids	35493|Streptophyta	Q	Cytochrome P450 92B1	-	-	-	ko:K20623	ko00905,ko01100,ko01110,map00905,map01100,map01110	-	R07470,R07474	RC00661	ko00000,ko00001,ko00199	-	-	-	p450
M82_12g010650.1.1	4113.PGSC0003DMT400070823	4.14e-259	712.0	KOG1267@1|root,KOG1267@2759|Eukaryota,37PC7@33090|Viridiplantae,3GF44@35493|Streptophyta,44RF8@71274|asterids	35493|Streptophyta	K	Conserved gene of	-	-	-	ko:K15032	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	mTERF
M82_04g076370.3.1	4081.Solyc04g076370.2.1	4.64e-291	798.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37SJZ@33090|Viridiplantae,3GF3B@35493|Streptophyta,44FP9@71274|asterids	35493|Streptophyta	S	Pentacotripeptide-repeat region of PRORP	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_1,PPR_2,PPR_3
M82_04g076970.3.1	4081.Solyc04g076970.2.1	7.57e-166	465.0	2ASDK@1|root,2RZPJ@2759|Eukaryota,37UQS@33090|Viridiplantae,3GIJ3@35493|Streptophyta,44KBY@71274|asterids	35493|Streptophyta	S	Seed dormancy control	-	-	-	-	-	-	-	-	-	-	-	-	DOG1
M82_04g077010.3.1	4081.Solyc04g077010.2.1	0.0	1160.0	COG4886@1|root,2QSZ3@2759|Eukaryota,37MQD@33090|Viridiplantae,3GDWJ@35493|Streptophyta,44FDZ@71274|asterids	35493|Streptophyta	T	Receptor-like protein kinase HSL1	-	GO:0001653,GO:0003002,GO:0003674,GO:0005488,GO:0006810,GO:0006811,GO:0006820,GO:0006950,GO:0007154,GO:0007165,GO:0007275,GO:0007389,GO:0008150,GO:0009605,GO:0009653,GO:0009791,GO:0009889,GO:0009962,GO:0009987,GO:0009991,GO:0010015,GO:0010051,GO:0010101,GO:0010102,GO:0010311,GO:0015698,GO:0015706,GO:0017046,GO:0019222,GO:0022622,GO:0023052,GO:0031323,GO:0031326,GO:0031537,GO:0031540,GO:0031667,GO:0032501,GO:0032502,GO:0033218,GO:0038023,GO:0042277,GO:0042562,GO:0042594,GO:0043455,GO:0044087,GO:0048364,GO:0048518,GO:0048527,GO:0048528,GO:0048580,GO:0048582,GO:0048646,GO:0048731,GO:0048831,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051094,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051716,GO:0060089,GO:0065007,GO:0071705,GO:0080090,GO:0090548,GO:0090696,GO:0090697,GO:0090698,GO:0099402,GO:1900376,GO:1901141,GO:1901333,GO:1902025,GO:1903338,GO:1905392,GO:1905393,GO:2000023,GO:2000026,GO:2000069,GO:2000280,GO:2000652,GO:2000762	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_8,Pkinase
M82_04g078980.3.1	4081.Solyc04g078980.2.1	0.0	1169.0	COG5597@1|root,KOG1950@2759|Eukaryota,37MJW@33090|Viridiplantae,3G9FG@35493|Streptophyta,44Q2C@71274|asterids	35493|Streptophyta	G	Glycosyl transferase family 8	-	GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005829,GO:0005975,GO:0005976,GO:0005977,GO:0005978,GO:0006073,GO:0006091,GO:0006112,GO:0008150,GO:0008152,GO:0008194,GO:0008466,GO:0009058,GO:0009059,GO:0009250,GO:0009832,GO:0009834,GO:0009987,GO:0010383,GO:0010410,GO:0010413,GO:0010417,GO:0012505,GO:0015020,GO:0015980,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033692,GO:0034637,GO:0034645,GO:0035251,GO:0042546,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044036,GO:0044038,GO:0044042,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0045491,GO:0045492,GO:0046527,GO:0055114,GO:0070589,GO:0070592,GO:0071554,GO:0071669,GO:0071704,GO:0071840,GO:0080116,GO:1901576	-	ko:K20890	-	-	-	-	ko00000,ko01000,ko01003	-	GT8	-	Glyco_transf_8
M82_04g082440.3.1	4081.Solyc04g082440.2.1	0.0	1029.0	KOG0167@1|root,KOG0167@2759|Eukaryota,37MZC@33090|Viridiplantae,3GA71@35493|Streptophyta,44CYC@71274|asterids	35493|Streptophyta	S	RING-type E3 ubiquitin transferase	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464	-	-	-	-	-	-	-	-	-	-	Arm,U-box
M82_05g005230.3.1	4081.Solyc05g005230.2.1	8.22e-76	225.0	2CIV4@1|root,2S3S9@2759|Eukaryota,37WCV@33090|Viridiplantae,3GK8I@35493|Streptophyta,44M2Q@71274|asterids	35493|Streptophyta	S	Plant protein 1589 of unknown function (A_thal_3526)	-	-	-	-	-	-	-	-	-	-	-	-	A_thal_3526
M82_05g006770.3.1	4113.PGSC0003DMT400058195	5.84e-250	698.0	COG0515@1|root,KOG1187@2759|Eukaryota,37I0J@33090|Viridiplantae,3GF1F@35493|Streptophyta,44E8N@71274|asterids	35493|Streptophyta	T	Protein kinase domain	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007166,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0023052,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071704,GO:0071944,GO:0140096,GO:1901564	2.7.11.1	ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	GUB_WAK_bind,Pkinase,Pkinase_Tyr,WAK_assoc
M82_05g007610.2.1	4081.Solyc05g007610.2.1	0.0	3660.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37STH@33090|Viridiplantae	2759|Eukaryota	T	Belongs to the disease resistance NB-LRR family	-	-	-	ko:K13453	ko04626,map04626	-	-	-	ko00000,ko00001	-	-	-	NB-ARC,NB-LRR
M82_05g009760.2.1	4081.Solyc05g009760.1.1	0.0	1402.0	KOG4658@1|root,KOG4658@2759|Eukaryota,388EC@33090|Viridiplantae,3GZ5P@35493|Streptophyta,44SA5@71274|asterids	35493|Streptophyta	T	Belongs to the disease resistance NB-LRR family	-	-	-	-	-	-	-	-	-	-	-	-	NB-ARC
M82_05g010650.3.1	4081.Solyc05g010650.2.1	0.0	2002.0	KOG0167@1|root,KOG0167@2759|Eukaryota,37P5U@33090|Viridiplantae,3GB06@35493|Streptophyta,44GES@71274|asterids	35493|Streptophyta	S	Modified RING finger domain	-	-	-	-	-	-	-	-	-	-	-	-	Arm,U-box
M82_07g041940.3.1	4081.Solyc05g025820.2.1	7.42e-296	807.0	COG0515@1|root,KOG1187@2759|Eukaryota,37I6S@33090|Viridiplantae,3GEU6@35493|Streptophyta,44EU5@71274|asterids	35493|Streptophyta	T	Protein kinase domain	-	GO:0002682,GO:0002683,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004675,GO:0004888,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006952,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0008150,GO:0008152,GO:0009605,GO:0009607,GO:0009617,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019199,GO:0019538,GO:0023052,GO:0036211,GO:0038023,GO:0042742,GO:0043170,GO:0043207,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0048519,GO:0048583,GO:0048585,GO:0050776,GO:0050777,GO:0050789,GO:0050794,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0060089,GO:0065007,GO:0071704,GO:0071944,GO:0098542,GO:0140096,GO:1901564	2.7.11.1	ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase,Pkinase_Tyr
M82_05g047580.3.1	4081.Solyc05g047580.2.1	0.0	1538.0	COG1657@1|root,KOG0497@2759|Eukaryota,37PVR@33090|Viridiplantae,3GAI1@35493|Streptophyta,44IGD@71274|asterids	35493|Streptophyta	I	Belongs to the terpene cyclase mutase family	-	GO:0000250,GO:0003674,GO:0003824,GO:0016853,GO:0016866,GO:0031559	5.4.99.7,5.4.99.8	ko:K01852,ko:K01853	ko00100,ko01100,ko01110,ko01130,map00100,map01100,map01110,map01130	M00101	R03199,R03200	RC00874,RC01582	ko00000,ko00001,ko00002,ko01000	-	-	-	Prenyltrans,SQHop_cyclase_C,SQHop_cyclase_N
M82_05g051550.2.1	4081.Solyc05g051550.1.1	2.04e-253	694.0	COG5147@1|root,KOG0048@2759|Eukaryota,37HVE@33090|Viridiplantae,3GA1A@35493|Streptophyta,44QGA@71274|asterids	35493|Streptophyta	K	transcription factor	-	GO:0000981,GO:0000988,GO:0000989,GO:0001067,GO:0001076,GO:0001101,GO:0001134,GO:0001135,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0008150,GO:0009719,GO:0009725,GO:0009751,GO:0009753,GO:0009889,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0014070,GO:0019219,GO:0019222,GO:0030154,GO:0031323,GO:0031326,GO:0032502,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044424,GO:0044464,GO:0046677,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1901700,GO:1903506,GO:2000112,GO:2001141	-	ko:K09422	-	-	-	-	ko00000,ko03000	-	-	-	Myb_DNA-binding
