## Sat May 10 03:03:15 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_7cgge12k --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_7cgge12k --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_7cgge12k/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
g8806	4081.Solyc02g032120.2.1	1.75e-203	570.0	KOG2893@1|root,KOG2893@2759|Eukaryota,37PP4@33090|Viridiplantae,3GD51@35493|Streptophyta,44FB5@71274|asterids	35493|Streptophyta	S	Protein SUPPRESSOR OF FRI	-	GO:0000070,GO:0000075,GO:0000226,GO:0000278,GO:0000280,GO:0000775,GO:0000776,GO:0000819,GO:0001578,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0005856,GO:0006355,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0007059,GO:0007088,GO:0007093,GO:0007094,GO:0007346,GO:0008017,GO:0008092,GO:0008150,GO:0008270,GO:0008608,GO:0009889,GO:0009909,GO:0009910,GO:0009987,GO:0010468,GO:0010556,GO:0010564,GO:0010639,GO:0010948,GO:0010965,GO:0015631,GO:0016043,GO:0019219,GO:0019222,GO:0022402,GO:0022607,GO:0030071,GO:0031109,GO:0031323,GO:0031326,GO:0031577,GO:0031647,GO:0031974,GO:0031981,GO:0032991,GO:0033043,GO:0033044,GO:0033045,GO:0033046,GO:0033047,GO:0033048,GO:0034622,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044446,GO:0044464,GO:0045786,GO:0045839,GO:0045841,GO:0045930,GO:0046785,GO:0046872,GO:0046914,GO:0048285,GO:0048519,GO:0048523,GO:0048580,GO:0048581,GO:0048831,GO:0050789,GO:0050793,GO:0050794,GO:0050821,GO:0051093,GO:0051128,GO:0051129,GO:0051171,GO:0051225,GO:0051239,GO:0051241,GO:0051252,GO:0051258,GO:0051276,GO:0051726,GO:0051783,GO:0051784,GO:0051983,GO:0051985,GO:0060255,GO:0065003,GO:0065007,GO:0065008,GO:0070013,GO:0070925,GO:0071173,GO:0071174,GO:0071840,GO:0080090,GO:0090307,GO:0097159,GO:0097435,GO:0098687,GO:0098813,GO:0140014,GO:0140110,GO:1901363,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902099,GO:1902100,GO:1902850,GO:1903047,GO:1903506,GO:1905818,GO:1905819,GO:1990047,GO:2000026,GO:2000112,GO:2000241,GO:2000242,GO:2000816,GO:2001141,GO:2001251	-	-	-	-	-	-	-	-	-	-	-
g8815	4096.XP_009792642.1	0.0	978.0	COG0451@1|root,KOG1430@2759|Eukaryota,37RRJ@33090|Viridiplantae,3G943@35493|Streptophyta,44IPE@71274|asterids	35493|Streptophyta	EI	RmlD substrate binding domain	-	GO:0003674,GO:0003824,GO:0005575,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0016614,GO:0016616,GO:0047012,GO:0055114	1.1.1.170	ko:K07748	ko00100,ko01100,ko01130,map00100,map01100,map01130	M00101	R07494	RC01163	ko00000,ko00001,ko00002,ko01000	-	-	-	3Beta_HSD,Reticulon
g8999	4113.PGSC0003DMT400046054	1.02e-226	631.0	COG0679@1|root,KOG2722@2759|Eukaryota,37QQQ@33090|Viridiplantae,3GEXC@35493|Streptophyta,44SI7@71274|asterids	35493|Streptophyta	S	Membrane transport protein	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0008150,GO:0009719,GO:0009725,GO:0009733,GO:0010033,GO:0012505,GO:0016020,GO:0031984,GO:0042175,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0050896,GO:0098827	-	-	-	-	-	-	-	-	-	-	Mem_trans
g9040	4081.Solyc00g007200.2.1	0.0	962.0	2CMCN@1|root,2QPZ5@2759|Eukaryota,37PQ4@33090|Viridiplantae,3G90A@35493|Streptophyta,44RBX@71274|asterids	35493|Streptophyta	G	May be involved in modulation of pathogen defense and leaf cell death	-	-	-	ko:K08472	-	-	-	-	ko00000,ko04030	-	-	-	Mlo
g9256	4081.Solyc02g062430.2.1	0.0	904.0	COG0277@1|root,KOG1232@2759|Eukaryota,37IKT@33090|Viridiplantae,3GFK4@35493|Streptophyta,44BMC@71274|asterids	35493|Streptophyta	C	FAD linked oxidases, C-terminal domain	D2HGDH	GO:0000166,GO:0003674,GO:0003824,GO:0004457,GO:0004458,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006089,GO:0006091,GO:0006807,GO:0008150,GO:0008152,GO:0009853,GO:0009987,GO:0015980,GO:0016491,GO:0016614,GO:0016898,GO:0019516,GO:0019752,GO:0022900,GO:0022904,GO:0032787,GO:0036094,GO:0043094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0045333,GO:0047545,GO:0048037,GO:0050660,GO:0050662,GO:0051990,GO:0055114,GO:0071704,GO:0071949,GO:0097159,GO:1901265,GO:1901363,GO:1901615	1.1.99.39	ko:K18204	-	-	-	-	ko00000,ko01000	-	-	-	FAD-oxidase_C,FAD_binding_4
g9438	4081.Solyc07g042380.2.1	0.0	1444.0	KOG1248@1|root,KOG1248@2759|Eukaryota,37QZF@33090|Viridiplantae,3G75R@35493|Streptophyta,44BI4@71274|asterids	35493|Streptophyta	S	NUC173 domain	-	-	-	ko:K14794	-	-	-	-	ko00000,ko03009	-	-	-	NUC173
g9700	4081.Solyc02g065500.2.1	0.0	4091.0	KOG1791@1|root,KOG1791@2759|Eukaryota,37INH@33090|Viridiplantae,3G8HY@35493|Streptophyta,44F8C@71274|asterids	35493|Streptophyta	S	Ribosome 60S biogenesis N-terminal	-	-	3.6.1.52	ko:K07766,ko:K14861	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	NopRA1,Npa1
g9701	4113.PGSC0003DMT400003007	0.0	988.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37QY9@33090|Viridiplantae,3GASV@35493|Streptophyta,44I7K@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_2
g9703	4081.Solyc02g065530.2.1	2.87e-236	652.0	2BYJN@1|root,2QTN8@2759|Eukaryota,37NQQ@33090|Viridiplantae,3G99K@35493|Streptophyta,44GQ0@71274|asterids	35493|Streptophyta	G	Belongs to the glycosyltransferase 8 family	-	GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0008194,GO:0009058,GO:0009059,GO:0012505,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0047262,GO:0071704,GO:1901576	-	ko:K20893	-	-	-	-	ko00000,ko01000,ko01003	-	GT8	-	Glyco_transf_8
g9810	4081.Solyc02g067200.2.1	0.0	1441.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37KIA@33090|Viridiplantae,3GGXZ@35493|Streptophyta,44B4Z@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0048037,GO:0051536,GO:0051540,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_1,PPR_2
g9821	4096.XP_009779589.1	1.87e-285	785.0	COG0265@1|root,KOG1320@2759|Eukaryota,37QH3@33090|Viridiplantae,3G9VS@35493|Streptophyta,44PFE@71274|asterids	35493|Streptophyta	O	Trypsin	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006091,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009507,GO:0009534,GO:0009536,GO:0009543,GO:0009579,GO:0009765,GO:0009987,GO:0010206,GO:0015979,GO:0016787,GO:0019538,GO:0019684,GO:0030091,GO:0031976,GO:0031977,GO:0031978,GO:0031984,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0140096,GO:1901564	-	-	-	-	-	-	-	-	-	-	PDZ_2,Trypsin_2
g9841	4096.XP_009766050.1	7.9e-199	570.0	KOG1591@1|root,KOG1591@2759|Eukaryota,37P8E@33090|Viridiplantae,3GBIY@35493|Streptophyta,44CYG@71274|asterids	35493|Streptophyta	E	Type 2 proly 4-hydroxylase	-	GO:0003674,GO:0003824,GO:0004656,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005788,GO:0006464,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0009653,GO:0009790,GO:0009792,GO:0009987,GO:0010171,GO:0010172,GO:0012505,GO:0016491,GO:0016705,GO:0016706,GO:0018126,GO:0018193,GO:0018208,GO:0018996,GO:0019511,GO:0019538,GO:0019798,GO:0031543,GO:0031545,GO:0031974,GO:0032501,GO:0032502,GO:0036211,GO:0040002,GO:0040008,GO:0040014,GO:0040018,GO:0042303,GO:0042335,GO:0042338,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045927,GO:0048518,GO:0048598,GO:0048638,GO:0048639,GO:0048856,GO:0050789,GO:0050793,GO:0051094,GO:0051213,GO:0051239,GO:0051240,GO:0055114,GO:0065007,GO:0070013,GO:0071704,GO:0140096,GO:1901564	1.14.11.2	ko:K00472,ko:K09422	ko00330,ko01100,map00330,map01100	-	R01252	RC00478	ko00000,ko00001,ko01000,ko03000	-	-	-	2OG-FeII_Oxy_3,ShK
g9881	4113.PGSC0003DMT400017920	0.0	1177.0	KOG3566@1|root,KOG3566@2759|Eukaryota,37QJC@33090|Viridiplantae,3GCWY@35493|Streptophyta,44I94@71274|asterids	35493|Streptophyta	O	GPI transamidase component family protein Gaa1-like family protein	-	GO:0003674,GO:0003824,GO:0003923,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005886,GO:0005887,GO:0006464,GO:0006497,GO:0006505,GO:0006506,GO:0006629,GO:0006643,GO:0006644,GO:0006650,GO:0006661,GO:0006664,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009059,GO:0009247,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016255,GO:0016787,GO:0019538,GO:0019637,GO:0030176,GO:0031224,GO:0031226,GO:0031227,GO:0031984,GO:0032991,GO:0034645,GO:0036211,GO:0042157,GO:0042158,GO:0042175,GO:0042765,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0045017,GO:0046467,GO:0046474,GO:0046486,GO:0046488,GO:0071704,GO:0071944,GO:0090407,GO:0098796,GO:0098827,GO:0140096,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1903509	-	ko:K05289	ko00563,ko01100,map00563,map01100	-	-	-	ko00000,ko00001	-	-	-	Gaa1
g9936	4113.PGSC0003DMT400017968	0.0	1005.0	28IZG@1|root,2QSPA@2759|Eukaryota,37III@33090|Viridiplantae,3GAZ7@35493|Streptophyta,44PBH@71274|asterids	35493|Streptophyta	S	Nodulin-like	-	-	-	-	-	-	-	-	-	-	-	-	Nodulin-like
g10225	4081.Solyc02g071250.2.1	8.21e-300	827.0	COG5190@1|root,KOG1605@2759|Eukaryota,37PQS@33090|Viridiplantae,3G7Y9@35493|Streptophyta,44FKC@71274|asterids	35493|Streptophyta	K	catalytic domain of ctd-like phosphatases	-	GO:0003674,GO:0003824,GO:0004721,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0036211,GO:0042578,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:0140096,GO:1901564	-	ko:K17616	-	-	-	-	ko00000,ko01000,ko01009	-	-	-	NIF
g10257	4113.PGSC0003DMT400021384	5.36e-314	914.0	COG4886@1|root,2QTTB@2759|Eukaryota,37N6K@33090|Viridiplantae,3GFT3@35493|Streptophyta,44B8N@71274|asterids	35493|Streptophyta	T	LRR receptor-like serine threonine-protein kinase FLS2	FLS2	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004675,GO:0004888,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006897,GO:0006898,GO:0006950,GO:0006952,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0008150,GO:0008152,GO:0009595,GO:0009605,GO:0009607,GO:0009617,GO:0009987,GO:0010359,GO:0012505,GO:0016020,GO:0016043,GO:0016045,GO:0016192,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019199,GO:0019538,GO:0022898,GO:0023052,GO:0031410,GO:0031982,GO:0032409,GO:0032412,GO:0032879,GO:0033036,GO:0033037,GO:0033554,GO:0034762,GO:0034765,GO:0036211,GO:0038023,GO:0042545,GO:0042742,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043269,GO:0043412,GO:0044070,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0045229,GO:0050789,GO:0050794,GO:0050896,GO:0051049,GO:0051179,GO:0051234,GO:0051606,GO:0051641,GO:0051704,GO:0051707,GO:0051716,GO:0052386,GO:0052482,GO:0052542,GO:0052543,GO:0052544,GO:0052545,GO:0060089,GO:0065007,GO:0065009,GO:0070727,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:0097708,GO:0098542,GO:0098543,GO:0098581,GO:0098657,GO:0140096,GO:1901564,GO:1903959	2.7.11.1	ko:K13420	ko04016,ko04626,map04016,map04626	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8,Pkinase,Pkinase_Tyr
g10318	4113.PGSC0003DMT400054367	0.0	1115.0	COG0531@1|root,KOG1286@2759|Eukaryota,37JF4@33090|Viridiplantae,3GFI1@35493|Streptophyta,44QGS@71274|asterids	35493|Streptophyta	E	Cationic amino acid transporter	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K03294	-	-	-	-	ko00000	2.A.3.2	-	-	AA_permease_2,AA_permease_C
g10347	4113.PGSC0003DMT400054396	6.91e-173	484.0	COG3000@1|root,KOG0539@2759|Eukaryota,37JRU@33090|Viridiplantae,3GDDS@35493|Streptophyta,44S0X@71274|asterids	35493|Streptophyta	I	Belongs to the sterol desaturase family	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009987,GO:0012505,GO:0019752,GO:0032787,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0071704	1.14.18.7	ko:K19706	-	-	-	-	ko00000,ko01000	-	-	-	FA_hydroxylase
g10369	4113.PGSC0003DMT400054421	0.0	1501.0	28H7Z@1|root,2QPKR@2759|Eukaryota,37K3R@33090|Viridiplantae,3GC0G@35493|Streptophyta,44B8D@71274|asterids	35493|Streptophyta	K	MEKHLA domain	-	GO:0000003,GO:0003002,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0007275,GO:0007389,GO:0008150,GO:0009653,GO:0009790,GO:0009791,GO:0009793,GO:0009798,GO:0009799,GO:0009855,GO:0009880,GO:0009888,GO:0009889,GO:0009908,GO:0009933,GO:0009943,GO:0009944,GO:0009955,GO:0010014,GO:0010016,GO:0010072,GO:0010154,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0022414,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0035670,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048316,GO:0048367,GO:0048437,GO:0048438,GO:0048440,GO:0048467,GO:0048481,GO:0048507,GO:0048508,GO:0048532,GO:0048608,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0061458,GO:0065001,GO:0065007,GO:0080060,GO:0080090,GO:0090421,GO:0090567,GO:0097159,GO:0099402,GO:0140110,GO:1901363,GO:1903506,GO:2000112,GO:2001141	-	ko:K09338	-	-	-	-	ko00000,ko03000	-	-	-	Homeobox,MEKHLA,START
g10397	4113.PGSC0003DMT400054620	0.0	1622.0	COG1404@1|root,2QSVR@2759|Eukaryota,37NTX@33090|Viridiplantae,3GBMP@35493|Streptophyta,44B8Z@71274|asterids	35493|Streptophyta	O	Belongs to the peptidase S8 family	-	GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0019538,GO:0043170,GO:0044238,GO:0070011,GO:0071704,GO:0140096,GO:1901564	-	-	-	-	-	-	-	-	-	-	Inhibitor_I9,Peptidase_S8
g10443	4081.Solyc02g069230.2.1	0.0	980.0	KOG1812@1|root,KOG1812@2759|Eukaryota,37RUP@33090|Viridiplantae,3GF7A@35493|Streptophyta,44FJS@71274|asterids	35493|Streptophyta	O	In Between Ring fingers	-	-	-	-	-	-	-	-	-	-	-	-	IBR,RVT_3,zf-C3HC4
g10464	4113.PGSC0003DMT400045128	0.0	937.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37Q4Q@33090|Viridiplantae,3G8RA@35493|Streptophyta,44C0N@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009507,GO:0009536,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_2,PPR_3
g10519	4081.Solyc02g068720.2.1	0.0	1657.0	KOG1917@1|root,KOG1917@2759|Eukaryota,37JJS@33090|Viridiplantae,3GBAZ@35493|Streptophyta,44EYE@71274|asterids	35493|Streptophyta	S	Membrane-associated apoptosis protein	-	GO:0000902,GO:0000904,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005783,GO:0005789,GO:0006355,GO:0006996,GO:0007010,GO:0007015,GO:0008064,GO:0008150,GO:0009653,GO:0009825,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010026,GO:0010090,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010638,GO:0012505,GO:0016020,GO:0016043,GO:0016049,GO:0019219,GO:0019222,GO:0030029,GO:0030036,GO:0030154,GO:0030832,GO:0030833,GO:0030838,GO:0031209,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031334,GO:0031984,GO:0032271,GO:0032273,GO:0032502,GO:0032535,GO:0032956,GO:0032970,GO:0032989,GO:0032991,GO:0033043,GO:0040007,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043254,GO:0044087,GO:0044089,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045010,GO:0045893,GO:0045935,GO:0048468,GO:0048518,GO:0048522,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051493,GO:0051495,GO:0060255,GO:0065007,GO:0065008,GO:0071840,GO:0080090,GO:0090066,GO:0090558,GO:0090626,GO:0097435,GO:0098827,GO:0110053,GO:1902680,GO:1902903,GO:1902905,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K05750	ko04810,map04810	-	-	-	ko00000,ko00001	-	-	-	Nckap1
g10625	4113.PGSC0003DMT400081287	9.89e-227	628.0	KOG3178@1|root,KOG3178@2759|Eukaryota,37PX0@33090|Viridiplantae,3GFUM@35493|Streptophyta,44RZH@71274|asterids	35493|Streptophyta	S	Belongs to the class I-like SAM-binding methyltransferase superfamily. Cation-independent O- methyltransferase family	-	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0008757,GO:0009058,GO:0009820,GO:0009821,GO:0009987,GO:0016740,GO:0016741,GO:0019438,GO:0030766,GO:0032259,GO:0034641,GO:0042802,GO:0042803,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044464,GO:0046983,GO:0071704,GO:1901564,GO:1901566,GO:1901576	2.1.1.150,2.1.1.212,2.1.1.240,2.1.1.46	ko:K13259,ko:K13262,ko:K16040	ko00943,ko00945,ko01110,map00943,map00945,map01110	-	R02931,R06564,R06794,R07722,R07724,R09872	RC00003,RC00392,RC01558	ko00000,ko00001,ko01000	-	-	-	Dimerisation,Methyltransf_2
g10687	4113.PGSC0003DMT400076438	0.0	1040.0	28NJM@1|root,2QV59@2759|Eukaryota,37P5C@33090|Viridiplantae,3G9EU@35493|Streptophyta,44QUK@71274|asterids	35493|Streptophyta	S	Protein of unknown function (DUF616)	-	-	-	-	-	-	-	-	-	-	-	-	DUF616
g10694	4113.PGSC0003DMT400076360	0.0	3324.0	KOG0916@1|root,KOG0916@2759|Eukaryota,37SEK@33090|Viridiplantae,3GBJC@35493|Streptophyta,44ESU@71274|asterids	35493|Streptophyta	M	1,3-beta-glucan synthase subunit FKS1	-	GO:0000003,GO:0005575,GO:0005623,GO:0005886,GO:0007275,GO:0007623,GO:0008150,GO:0009555,GO:0016020,GO:0032501,GO:0032502,GO:0044464,GO:0048229,GO:0048511,GO:0048856,GO:0071944	-	ko:K11000	-	-	-	-	ko00000,ko01000,ko01003	-	GT48	-	FKS1_dom1,Glucan_synthase
g10878	4113.PGSC0003DMT400055930	1.93e-193	538.0	COG1809@1|root,2QURZ@2759|Eukaryota,37HKB@33090|Viridiplantae,3GCMB@35493|Streptophyta,44INS@71274|asterids	35493|Streptophyta	K	(2R)-phospho-3-sulfolactate synthase (ComA)	PSR	-	-	-	-	-	-	-	-	-	-	-	ComA
g10885	4113.PGSC0003DMT400055932	1.47e-293	805.0	28MSD@1|root,2QUAQ@2759|Eukaryota,37IFT@33090|Viridiplantae,3GG5D@35493|Streptophyta,44RVE@71274|asterids	35493|Streptophyta	S	Sulfite exporter TauE/SafE	-	-	-	-	-	-	-	-	-	-	-	-	TauE
g10902	4113.PGSC0003DMT400005342	4.62e-223	613.0	COG2273@1|root,2QRCC@2759|Eukaryota,37HNT@33090|Viridiplantae,3GAM2@35493|Streptophyta,44SDN@71274|asterids	35493|Streptophyta	G	Catalyzes xyloglucan endohydrolysis (XEH) and or endotransglycosylation (XET). Cleaves and religates xyloglucan polymers, an essential constituent of the primary cell wall, and thereby participates in cell wall construction of growing tissues	-	-	2.4.1.207	ko:K08235	-	-	-	-	ko00000,ko01000	-	-	-	Glyco_hydro_16,XET_C
g10917	4113.PGSC0003DMT400005349	2.58e-316	865.0	COG0564@1|root,KOG1919@2759|Eukaryota,37QPT@33090|Viridiplantae,3GED5@35493|Streptophyta,44B34@71274|asterids	35493|Streptophyta	A	Pseudouridine synthase	-	GO:0003674,GO:0003824,GO:0006139,GO:0006206,GO:0006213,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008655,GO:0009058,GO:0009112,GO:0009116,GO:0009119,GO:0009451,GO:0009982,GO:0009987,GO:0016070,GO:0016853,GO:0016866,GO:0018130,GO:0019438,GO:0019858,GO:0034641,GO:0034654,GO:0043094,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046087,GO:0046131,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090304,GO:1901135,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657	-	-	-	-	-	-	-	-	-	-	PseudoU_synth_2
