## Sat May 10 14:43:52 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_yui5emvt --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_yui5emvt --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_yui5emvt/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
g4946	4113.PGSC0003DMT400067003	3.21e-204	569.0	COG1075@1|root,KOG2541@2759|Eukaryota,37IFI@33090|Viridiplantae,3GE27@35493|Streptophyta,44DMC@71274|asterids	35493|Streptophyta	IO	Palmitoyl protein thioesterase	-	GO:0000003,GO:0000323,GO:0002084,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005773,GO:0006464,GO:0006807,GO:0006810,GO:0006897,GO:0006898,GO:0006996,GO:0007005,GO:0007275,GO:0007610,GO:0008150,GO:0008152,GO:0008474,GO:0009056,GO:0009057,GO:0009791,GO:0009987,GO:0016043,GO:0016192,GO:0016787,GO:0016788,GO:0016790,GO:0018991,GO:0019098,GO:0019538,GO:0022414,GO:0030163,GO:0032501,GO:0032502,GO:0032504,GO:0035601,GO:0036211,GO:0042157,GO:0042159,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0048609,GO:0048856,GO:0051179,GO:0051234,GO:0071704,GO:0071840,GO:0098599,GO:0098657,GO:0098732,GO:0098734,GO:0140096,GO:1901564,GO:1901565,GO:1901575	3.1.2.22	ko:K01074	ko00062,ko01100,ko01212,ko04142,map00062,map01100,map01212,map04142	-	R01274	RC00004,RC00014	ko00000,ko00001,ko01000,ko01004	-	-	-	Palm_thioest
g4974	4113.PGSC0003DMT400067032	2.65e-208	604.0	KOG2259@1|root,KOG2259@2759|Eukaryota,37JS0@33090|Viridiplantae,3G78C@35493|Streptophyta,44CHN@71274|asterids	35493|Streptophyta	S	snRNA processing	-	GO:0003002,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005768,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0006810,GO:0007275,GO:0007389,GO:0008150,GO:0008152,GO:0009956,GO:0009987,GO:0010467,GO:0010496,GO:0012505,GO:0016070,GO:0016073,GO:0016180,GO:0022622,GO:0031123,GO:0031410,GO:0031982,GO:0032501,GO:0032502,GO:0034470,GO:0034472,GO:0034641,GO:0034660,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043628,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048364,GO:0048731,GO:0048856,GO:0051179,GO:0051234,GO:0071704,GO:0090057,GO:0090304,GO:0097708,GO:0099402,GO:1901360	-	ko:K13141	-	-	-	-	ko00000,ko03041	-	-	-	-
g5036	4096.XP_009759430.1	1.37e-106	330.0	COG0666@1|root,KOG0504@2759|Eukaryota,37QKN@33090|Viridiplantae,3GDJ5@35493|Streptophyta,44EAB@71274|asterids	35493|Streptophyta	S	ankyrin repeat-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	Ank,Ank_2,Ank_4,PGG
g5055	4113.PGSC0003DMT400004338	2.58e-262	725.0	COG0515@1|root,KOG1187@2759|Eukaryota,37IP7@33090|Viridiplantae,3G8RT@35493|Streptophyta,44Q5S@71274|asterids	35493|Streptophyta	T	Protein kinase domain	-	-	-	-	-	-	-	-	-	-	-	-	Pkinase,Pkinase_Tyr
g5057	4081.Solyc01g088670.1.1	2.7e-156	490.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37SSF@33090|Viridiplantae,3GECJ@35493|Streptophyta,44H85@71274|asterids	35493|Streptophyta	S	PPR repeat	-	-	3.2.1.2	ko:K01177	ko00500,map00500	-	R02112,R11262	-	ko00000,ko00001,ko01000	-	GH14	-	PPR,PPR_1,PPR_2,PPR_3
g5125	4081.Solyc01g081120.2.1	7.16e-24	95.5	COG5243@1|root,KOG0802@2759|Eukaryota,37W06@33090|Viridiplantae,3GK4Y@35493|Streptophyta,44KM0@71274|asterids	35493|Streptophyta	O	protein polyubiquitination	-	-	-	-	-	-	-	-	-	-	-	-	-
g5137	4113.PGSC0003DMT400004477	4.07e-304	835.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37PRT@33090|Viridiplantae,3GDGN@35493|Streptophyta,44PVX@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_3
g5144	4096.XP_009786627.1	0.0	3515.0	28INW@1|root,2QQZW@2759|Eukaryota,37SXZ@33090|Viridiplantae,3GA4B@35493|Streptophyta,44ECZ@71274|asterids	35493|Streptophyta	S	isoform X1	-	-	-	-	-	-	-	-	-	-	-	-	-
g5163	4096.XP_009803825.1	0.0	7653.0	COG5043@1|root,KOG1809@2759|Eukaryota,37IJB@33090|Viridiplantae,3GAN0@35493|Streptophyta,44N95@71274|asterids	35493|Streptophyta	U	SHR-binding domain of vacuolar-sorting associated protein 13	-	-	-	ko:K19525	-	-	-	-	ko00000	-	-	-	C2,Chorein_N,Pex24p,SHR-BD,VPS13,VPS13_C,VPS13_mid_rpt,Vps62
g5169	4113.PGSC0003DMT400079895	2.36e-173	495.0	COG0475@1|root,KOG1650@2759|Eukaryota,37RKP@33090|Viridiplantae,3G84R@35493|Streptophyta,44F0I@71274|asterids	35493|Streptophyta	P	Domain of unknown function (DUF966)	-	-	-	-	-	-	-	-	-	-	-	-	DUF966
g5234	4113.PGSC0003DMT400065015	0.0	1974.0	2CMPW@1|root,2QR9H@2759|Eukaryota,37KFF@33090|Viridiplantae,3G74Y@35493|Streptophyta,44EC4@71274|asterids	35493|Streptophyta	S	Plant phosphoribosyltransferase C-terminal	-	GO:0003674,GO:0005488,GO:0005509,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005783,GO:0005829,GO:0012505,GO:0016020,GO:0016021,GO:0031224,GO:0031974,GO:0031981,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046872,GO:0070013	-	-	-	-	-	-	-	-	-	-	C2,PRT_C
g5244	4113.PGSC0003DMT400064978	6.58e-95	290.0	COG2723@1|root,KOG0626@2759|Eukaryota,37JU0@33090|Viridiplantae,3GDUF@35493|Streptophyta,44UPK@71274|asterids	35493|Streptophyta	G	Belongs to the glycosyl hydrolase 1 family	-	-	3.2.1.21	ko:K01188	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	-	R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040	RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248	ko00000,ko00001,ko01000	-	GH1	-	Glyco_hydro_1
g5256	4081.Solyc01g086810.2.1	0.0	1480.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37R5S@33090|Viridiplantae,3GG27@35493|Streptophyta,44FVS@71274|asterids	35493|Streptophyta	T	Belongs to the disease resistance NB-LRR family	-	GO:0000166,GO:0002376,GO:0003674,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0008150,GO:0008219,GO:0009626,GO:0009987,GO:0012501,GO:0016020,GO:0019897,GO:0019898,GO:0023052,GO:0033554,GO:0034050,GO:0036094,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944,GO:0097159,GO:1901265,GO:1901363	-	ko:K13457	ko04626,map04626	-	-	-	ko00000,ko00001	-	-	-	NB-ARC
g5321	4081.Solyc01g087050.2.1	5.56e-191	533.0	KOG1721@1|root,KOG1721@2759|Eukaryota,37PT4@33090|Viridiplantae,3G78N@35493|Streptophyta,44RP5@71274|asterids	35493|Streptophyta	S	zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	zf-C2H2,zf-C2H2_4
g5360	4096.XP_009789839.1	0.0	1783.0	KOG1877@1|root,KOG1877@2759|Eukaryota,37IPM@33090|Viridiplantae,3G8NF@35493|Streptophyta,44PZ6@71274|asterids	35493|Streptophyta	S	isoform X1	-	-	-	ko:K21842	-	-	-	-	ko00000,ko04131	-	-	-	-
g5402	4081.Solyc01g087740.1.1	0.0	1361.0	COG1404@1|root,2QT5U@2759|Eukaryota,37NF3@33090|Viridiplantae,3G9S8@35493|Streptophyta,44IUT@71274|asterids	35493|Streptophyta	O	Subtilase family	-	-	-	-	-	-	-	-	-	-	-	-	Inhibitor_I9,Peptidase_S8
g5459	4081.Solyc01g088170.2.1	1.6e-203	605.0	COG4631@1|root,KOG0430@2759|Eukaryota,37N1E@33090|Viridiplantae,3GFV1@35493|Streptophyta,44T0V@71274|asterids	35493|Streptophyta	F	aldehyde oxidase	AAO3	GO:0000166,GO:0003674,GO:0003824,GO:0004029,GO:0004031,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006066,GO:0006082,GO:0006629,GO:0006714,GO:0006720,GO:0006721,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009687,GO:0009688,GO:0009850,GO:0009851,GO:0009987,GO:0010293,GO:0010817,GO:0016053,GO:0016106,GO:0016114,GO:0016143,GO:0016491,GO:0016620,GO:0016623,GO:0016903,GO:0018479,GO:0018488,GO:0019748,GO:0019752,GO:0019757,GO:0019760,GO:0019899,GO:0031625,GO:0032787,GO:0036094,GO:0042445,GO:0042446,GO:0043167,GO:0043168,GO:0043288,GO:0043289,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044389,GO:0044424,GO:0044444,GO:0044464,GO:0046165,GO:0046394,GO:0048037,GO:0050302,GO:0050660,GO:0050662,GO:0055114,GO:0065007,GO:0065008,GO:0071704,GO:0072330,GO:0097159,GO:1901135,GO:1901265,GO:1901363,GO:1901564,GO:1901576,GO:1901615,GO:1901617,GO:1901657,GO:1902644,GO:1902645	1.2.1.28,1.2.3.14,1.2.3.7	ko:K09842,ko:K11817,ko:K22417	ko00380,ko00906,ko01100,ko01110,map00380,map00906,map01100,map01110	M00372	R02681,R06957	RC00080,RC00218	ko00000,ko00001,ko00002,ko01000	-	-	-	Ald_Xan_dh_C,Ald_Xan_dh_C2,CO_deh_flav_C,FAD_binding_5,Fer2,Fer2_2
g5471	4081.Solyc01g088300.2.1	8.09e-125	359.0	2BYKQ@1|root,2QQ4A@2759|Eukaryota,37KIT@33090|Viridiplantae,3G7XG@35493|Streptophyta,44PT0@71274|asterids	35493|Streptophyta	S	Cupin	-	GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Cupin_1
g5495	4113.PGSC0003DMT400017313	0.0	1361.0	COG0553@1|root,KOG0390@2759|Eukaryota,37J0V@33090|Viridiplantae,3G8AY@35493|Streptophyta,44PQX@71274|asterids	35493|Streptophyta	L	SNF2 domain-containing protein CLASSY	-	-	-	ko:K10875	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Helicase_C,SNF2_N
g5499	4081.Solyc01g068360.2.1	0.0	936.0	2CMJ2@1|root,2QQH1@2759|Eukaryota,37RQJ@33090|Viridiplantae,3GBFV@35493|Streptophyta,44N39@71274|asterids	35493|Streptophyta	T	inactive leucine-rich repeat receptor-like protein kinase At3g03770	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_8,Pkinase,Pkinase_Tyr
g5519	4081.Solyc01g068540.2.1	2.63e-216	607.0	28P3X@1|root,2QVQH@2759|Eukaryota,37TFN@33090|Viridiplantae,3GD5B@35493|Streptophyta,44PWG@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Myb_DNA-binding
g5572	4113.PGSC0003DMT400023280	0.0	1632.0	2CC3R@1|root,2QTKB@2759|Eukaryota,37JEJ@33090|Viridiplantae,3G794@35493|Streptophyta,44HG6@71274|asterids	35493|Streptophyta	S	Raffinose synthase or seed imbibition protein Sip1	STS	GO:0003674,GO:0003824,GO:0006950,GO:0006979,GO:0008150,GO:0008378,GO:0009628,GO:0016740,GO:0016757,GO:0016758,GO:0047268,GO:0050896,GO:0080167	2.4.1.67	ko:K06611	ko00052,map00052	-	R03418	RC00049,RC00059	ko00000,ko00001,ko01000	-	-	-	Raffinose_syn
g5622	4113.PGSC0003DMT400002873	6.41e-316	862.0	COG1104@1|root,KOG1549@2759|Eukaryota,37Q8I@33090|Viridiplantae,3G98M@35493|Streptophyta,44HWG@71274|asterids	35493|Streptophyta	E	Aminotransferase class-V	-	GO:0000096,GO:0000098,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006090,GO:0006520,GO:0006534,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009069,GO:0009071,GO:0009093,GO:0009987,GO:0016054,GO:0016829,GO:0016846,GO:0019448,GO:0019450,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044273,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046395,GO:0046439,GO:0071704,GO:0080146,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606	4.4.1.28	ko:K22207	ko00270,map00270	-	R00782	RC00382	ko00000,ko00001,ko01000	-	-	-	Aminotran_5
g5644	4081.Solyc01g079520.2.1	0.0	2271.0	COG0249@1|root,KOG0217@2759|Eukaryota,37J1Q@33090|Viridiplantae,3GCN9@35493|Streptophyta,44DHG@71274|asterids	35493|Streptophyta	L	Component of the post-replicative DNA mismatch repair system (MMR)	-	GO:0000217,GO:0000404,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003690,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006290,GO:0006298,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008094,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030983,GO:0032135,GO:0032300,GO:0032991,GO:0033554,GO:0034641,GO:0042623,GO:0043170,GO:0043570,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990391	-	ko:K08737	ko01524,ko03430,ko05200,ko05210,map01524,map03430,map05200,map05210	M00295	-	-	ko00000,ko00001,ko00002,ko03400	-	-	-	MutS_I,MutS_II,MutS_III,MutS_IV,MutS_V
g5787	4113.PGSC0003DMT400011143	0.0	875.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37KQ0@33090|Viridiplantae,3GADB@35493|Streptophyta,44DGE@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0000959,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016071,GO:0016556,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0080156,GO:0090304,GO:0090305,GO:0097159,GO:1900864,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_2
g5789	4081.Solyc01g080210.2.1	7.06e-226	624.0	COG1678@1|root,KOG1567@2759|Eukaryota,37SZZ@33090|Viridiplantae,3GBJV@35493|Streptophyta,44S2E@71274|asterids	35493|Streptophyta	F	Ribonucleotide reductase, small chain	-	GO:0003674,GO:0003824,GO:0004748,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005971,GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0007275,GO:0008150,GO:0008152,GO:0009117,GO:0009259,GO:0009987,GO:0016491,GO:0016725,GO:0016728,GO:0019637,GO:0019693,GO:0032501,GO:0032502,GO:0032991,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044281,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046483,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0051726,GO:0055086,GO:0055114,GO:0061731,GO:0065007,GO:0071704,GO:0090304,GO:1901135,GO:1901360,GO:1902494,GO:1990204	1.17.4.1	ko:K10808	ko00230,ko00240,ko00480,ko00983,ko01100,ko04115,map00230,map00240,map00480,map00983,map01100,map04115	M00053	R02017,R02019,R02024,R08363,R08364,R11893	RC00613,RC01003	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	Ribonuc_red_sm
g5825	4081.Solyc01g080360.2.1	0.0	1202.0	KOG0937@1|root,KOG0937@2759|Eukaryota,37MZJ@33090|Viridiplantae,3GBD7@35493|Streptophyta,44D6K@71274|asterids	35493|Streptophyta	U	Adaptor complexes medium subunit family	-	-	-	ko:K19023	-	-	-	-	ko00000,ko03400	-	-	-	Adap_comp_sub
g5919	4081.Solyc11g051150.1.1	2.72e-60	198.0	COG2801@1|root,KOG0017@2759|Eukaryota,37THH@33090|Viridiplantae,3GG2K@35493|Streptophyta,44UC5@71274|asterids	35493|Streptophyta	L	Mitochondrial protein	-	-	-	-	-	-	-	-	-	-	-	-	RVT_2,Retrotran_gag_2,Retrotran_gag_3,Retrotrans_gag,gag_pre-integrs,rve,zf-CCHC
g5985	4081.Solyc01g067600.2.1	0.0	2589.0	2CN5H@1|root,2QTZC@2759|Eukaryota,37PMH@33090|Viridiplantae,3G7CS@35493|Streptophyta,44CUY@71274|asterids	35493|Streptophyta	S	zinc ion binding protein	-	-	-	-	-	-	-	-	-	-	-	-	zf-CW
g6057	4113.PGSC0003DMT400058346	1.36e-112	325.0	2A39I@1|root,2RY4S@2759|Eukaryota,37V1X@33090|Viridiplantae,3GI9J@35493|Streptophyta,44JA2@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	UPF0240
g6208	4081.Solyc01g065720.2.1	0.0	2196.0	COG1502@1|root,KOG1329@2759|Eukaryota,37QU1@33090|Viridiplantae,3GEUB@35493|Streptophyta,44ER8@71274|asterids	35493|Streptophyta	I	Phospholipase D	-	GO:0003674,GO:0003824,GO:0004620,GO:0004630,GO:0006629,GO:0007275,GO:0008081,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0016298,GO:0016787,GO:0016788,GO:0022622,GO:0032501,GO:0032502,GO:0042578,GO:0044238,GO:0048364,GO:0048731,GO:0048856,GO:0071704,GO:0099402,GO:1901576	3.1.4.4	ko:K01115	ko00564,ko00565,ko01100,ko01110,ko04014,ko04024,ko04071,ko04072,ko04144,ko04666,ko04724,ko04912,ko05231,map00564,map00565,map01100,map01110,map04014,map04024,map04071,map04072,map04144,map04666,map04724,map04912,map05231	-	R01310,R02051,R07385	RC00017,RC00425	ko00000,ko00001,ko01000,ko04131	-	-	-	PLDc,PLDc_2
g6328	4113.PGSC0003DMT400056220	0.0	1429.0	COG0515@1|root,KOG1187@2759|Eukaryota,37R4X@33090|Viridiplantae,3GDG8@35493|Streptophyta,44I47@71274|asterids	35493|Streptophyta	T	Carbohydrate-binding protein of the ER	-	-	-	-	-	-	-	-	-	-	-	-	Malectin_like,Pkinase_Tyr
g6439	4113.PGSC0003DMT400034053	0.0	1247.0	2CN07@1|root,2QT23@2759|Eukaryota,37IHS@33090|Viridiplantae,3G7R0@35493|Streptophyta,44N6G@71274|asterids	35493|Streptophyta	S	Alkaline and neutral invertase	NIN1	GO:0003674,GO:0003824,GO:0004553,GO:0004564,GO:0004575,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005975,GO:0005984,GO:0005985,GO:0005987,GO:0007623,GO:0008150,GO:0008152,GO:0009056,GO:0009311,GO:0009313,GO:0009987,GO:0010029,GO:0015926,GO:0016052,GO:0016787,GO:0016798,GO:0040034,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044424,GO:0044444,GO:0044464,GO:0046352,GO:0048506,GO:0048509,GO:0048510,GO:0048511,GO:0048580,GO:0050789,GO:0050793,GO:0051239,GO:0065007,GO:0071704,GO:0090599,GO:1900140,GO:1901575,GO:2000026	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_100
g7435	4081.Solyc01g010150.2.1	6.22e-253	700.0	2CN02@1|root,2QT1H@2759|Eukaryota,37J8R@33090|Viridiplantae,3G8VN@35493|Streptophyta,44QWG@71274|asterids	35493|Streptophyta	S	ACT domain	ACR4	GO:0003674,GO:0005488,GO:0005575,GO:0005911,GO:0006355,GO:0006464,GO:0006807,GO:0006808,GO:0007154,GO:0007584,GO:0008150,GO:0008152,GO:0009506,GO:0009605,GO:0009719,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016597,GO:0018175,GO:0018177,GO:0019219,GO:0019222,GO:0019538,GO:0030054,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031406,GO:0031667,GO:0031668,GO:0031669,GO:0031670,GO:0036094,GO:0036211,GO:0042221,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051716,GO:0055044,GO:0060255,GO:0065007,GO:0070887,GO:0071310,GO:0071417,GO:0071495,GO:0071496,GO:0071704,GO:0080090,GO:0090293,GO:1901564,GO:1901698,GO:1901699,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	ACT,ACT_6
g7582	4098.XP_009604748.1	1.9e-86	263.0	COG0071@1|root,KOG0710@2759|Eukaryota,37WE9@33090|Viridiplantae,3GKZY@35493|Streptophyta,44SIH@71274|asterids	35493|Streptophyta	O	Belongs to the small heat shock protein (HSP20) family	-	-	-	ko:K13993	ko04141,map04141	-	-	-	ko00000,ko00001,ko03110	-	-	-	HSP20
g7645	4081.Solyc01g008770.2.1	0.0	1559.0	KOG4271@1|root,KOG4271@2759|Eukaryota,37NF0@33090|Viridiplantae,3GD52@35493|Streptophyta,44PK9@71274|asterids	35493|Streptophyta	T	Rho GTPase-activating protein 7-like	-	GO:0000278,GO:0000280,GO:0000281,GO:0000910,GO:0000911,GO:0000919,GO:0003674,GO:0005096,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006996,GO:0007049,GO:0008047,GO:0008150,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0009832,GO:0009920,GO:0009987,GO:0016020,GO:0016043,GO:0022402,GO:0022607,GO:0030234,GO:0030695,GO:0031976,GO:0031984,GO:0032506,GO:0034357,GO:0042546,GO:0042651,GO:0043085,GO:0043087,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043547,GO:0044085,GO:0044093,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0048285,GO:0050790,GO:0051301,GO:0051336,GO:0051345,GO:0055035,GO:0060589,GO:0061640,GO:0065007,GO:0065009,GO:0071554,GO:0071669,GO:0071840,GO:0071944,GO:0098772,GO:0140014,GO:1902410,GO:1903047	-	-	-	-	-	-	-	-	-	-	Lzipper-MIP1,PH,RhoGAP
g7650	4096.XP_009760358.1	2.73e-211	604.0	COG5070@1|root,KOG1444@2759|Eukaryota,37NZ9@33090|Viridiplantae,3GFCC@35493|Streptophyta,44S9E@71274|asterids	35493|Streptophyta	GOU	GDP-mannose transporter	-	-	-	ko:K15356	-	-	-	-	ko00000,ko02000	2.A.7.13	-	-	TPT
g7658	4081.Solyc01g008640.2.1	1.9e-272	753.0	COG2124@1|root,KOG0156@2759|Eukaryota,37QA7@33090|Viridiplantae,3GDM1@35493|Streptophyta,44NI6@71274|asterids	35493|Streptophyta	Q	Cytochrome p450	-	GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0008150,GO:0008152,GO:0009058,GO:0016020,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0044550,GO:0055114	1.14.13.121,1.14.14.1,1.14.14.19,1.14.14.32	ko:K00512,ko:K07418,ko:K15472	ko00140,ko00590,ko00591,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934	M00109,M00110	R02211,R03783,R04852,R04853,R07042,R07043,R07044,R07045,R07046,R07048,R07050,R07051,R07052,R07055,R07056,R08517,R08518,R09576,R09577,R10073	RC00607,RC00660,RC00923,RC01184,RC01222,RC01710,RC01711,RC01723,RC01725,RC01963,RC02077,RC03044	ko00000,ko00001,ko00002,ko00199,ko01000	-	-	-	p450
g7674	4113.PGSC0003DMT400054259	1.06e-246	716.0	COG4886@1|root,KOG0619@2759|Eukaryota,37RSV@33090|Viridiplantae,3GF8S@35493|Streptophyta,44PZE@71274|asterids	35493|Streptophyta	S	Receptor-like protein 12	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_8
g7721	4081.Solyc01g005760.2.1	1.92e-219	649.0	COG4886@1|root,KOG0619@2759|Eukaryota,37RSV@33090|Viridiplantae,3GF8S@35493|Streptophyta,44PZE@71274|asterids	35493|Streptophyta	S	Receptor-like protein 12	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8
