## Sat May 10 03:19:32 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_kkvw72lo --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_kkvw72lo --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_kkvw72lo/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
g8026	4081.Solyc01g006500.2.1	3.52e-185	532.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37N2K@33090|Viridiplantae,3G9SK@35493|Streptophyta,44CRM@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_2,PPR_3
g8065	4081.Solyc01g006140.2.1	2e-304	842.0	KOG4762@1|root,KOG4762@2759|Eukaryota,37KNV@33090|Viridiplantae,3GCPG@35493|Streptophyta,44I3Y@71274|asterids	35493|Streptophyta	L	CDT1-like protein a, chloroplastic	-	GO:0000075,GO:0000076,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004693,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006259,GO:0006260,GO:0006464,GO:0006468,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009507,GO:0009536,GO:0009657,GO:0009658,GO:0009987,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0019899,GO:0019900,GO:0019901,GO:0031570,GO:0032501,GO:0032502,GO:0034641,GO:0034645,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0045786,GO:0046483,GO:0048229,GO:0048519,GO:0048523,GO:0048856,GO:0050789,GO:0050794,GO:0051276,GO:0051726,GO:0065007,GO:0070182,GO:0071704,GO:0071840,GO:0090304,GO:0097472,GO:0140096,GO:1901360,GO:1901564,GO:1901576	-	ko:K10727	-	-	-	-	ko00000,ko03032,ko03036	-	-	-	CDT1,CDT1_C
g8344	4113.PGSC0003DMT400072052	0.0	1377.0	28HHW@1|root,2QPVR@2759|Eukaryota,37M68@33090|Viridiplantae,3G79A@35493|Streptophyta,44J1Y@71274|asterids	35493|Streptophyta	S	WPP domain-associated	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	-	ko:K10352	ko04530,map04530	-	-	-	ko00000,ko00001,ko04147,ko04812	-	-	-	-
g8348	4098.XP_009606741.1	1.27e-46	159.0	KOG1075@1|root,KOG1075@2759|Eukaryota	2759|Eukaryota	E	Ribonuclease H protein	-	-	-	-	-	-	-	-	-	-	-	-	RVT_1,zf-RVT
g8413	4098.XP_009622083.1	0.0	1465.0	2CMH3@1|root,2QQBQ@2759|Eukaryota,37JMI@33090|Viridiplantae,3G9T0@35493|Streptophyta,44CXY@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
g9627	4113.PGSC0003DMT400065506	8.5e-150	432.0	28PFA@1|root,2QU4H@2759|Eukaryota,37QIH@33090|Viridiplantae,3G9MR@35493|Streptophyta,44SWJ@71274|asterids	35493|Streptophyta	K	Transcription factor	-	-	-	-	-	-	-	-	-	-	-	-	Plant_zn_clust,WRKY
g10247	4113.PGSC0003DMT400021444	0.0	1568.0	COG0297@1|root,2QQTU@2759|Eukaryota,37R9T@33090|Viridiplantae,3GG40@35493|Streptophyta,44BPA@71274|asterids	35493|Streptophyta	O	Starch synthase	-	GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005976,GO:0005982,GO:0006073,GO:0008150,GO:0008152,GO:0009011,GO:0009058,GO:0009059,GO:0009250,GO:0009507,GO:0009536,GO:0009987,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0019252,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0046527,GO:0071704,GO:1901576	2.4.1.21	ko:K00703	ko00500,ko01100,ko01110,ko02026,map00500,map01100,map01110,map02026	M00565	R02421	RC00005	ko00000,ko00001,ko00002,ko01000,ko01003	-	GT5	-	Glyco_transf_5,Glycos_transf_1
g10371	4081.Solyc02g069810.1.1	2.28e-262	733.0	29371@1|root,2RA3X@2759|Eukaryota,37RDT@33090|Viridiplantae,3GFRM@35493|Streptophyta,44F8D@71274|asterids	35493|Streptophyta	S	BAH domain	-	-	-	-	-	-	-	-	-	-	-	-	BAH,RRM_1
g10379	4081.Solyc02g069740.2.1	0.0	1656.0	COG0055@1|root,KOG1246@2759|Eukaryota,37NW7@33090|Viridiplantae,3G9XU@35493|Streptophyta,44BES@71274|asterids	35493|Streptophyta	K	'FY-rich' domain, C-terminal region	-	GO:0000003,GO:0000976,GO:0001067,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006259,GO:0006325,GO:0006355,GO:0006464,GO:0006479,GO:0006482,GO:0006725,GO:0006807,GO:0006996,GO:0007275,GO:0008150,GO:0008152,GO:0008168,GO:0008213,GO:0008214,GO:0008276,GO:0009314,GO:0009416,GO:0009555,GO:0009628,GO:0009648,GO:0009790,GO:0009791,GO:0009793,GO:0009889,GO:0009890,GO:0009892,GO:0009909,GO:0009910,GO:0009987,GO:0010154,GO:0010216,GO:0010228,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016569,GO:0016570,GO:0016571,GO:0016577,GO:0016740,GO:0016741,GO:0019219,GO:0019222,GO:0019538,GO:0022414,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032259,GO:0032451,GO:0032452,GO:0032453,GO:0032501,GO:0032502,GO:0034641,GO:0034647,GO:0034720,GO:0034721,GO:0036211,GO:0042054,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043414,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0048229,GO:0048316,GO:0048519,GO:0048523,GO:0048573,GO:0048579,GO:0048580,GO:0048581,GO:0048583,GO:0048585,GO:0048586,GO:0048608,GO:0048731,GO:0048831,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051093,GO:0051171,GO:0051172,GO:0051239,GO:0051241,GO:0051252,GO:0051253,GO:0051276,GO:0060255,GO:0061458,GO:0065007,GO:0070076,GO:0070988,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0140096,GO:0140110,GO:1901360,GO:1901363,GO:1901564,GO:1902679,GO:1903506,GO:1903507,GO:1990837,GO:2000026,GO:2000028,GO:2000112,GO:2000113,GO:2000241,GO:2000242,GO:2001141	-	ko:K11446	-	-	-	-	ko00000,ko01000,ko01009,ko03036	-	-	-	FYRC,FYRN,JmjC,JmjN,zf-C5HC2
g10540	4081.Solyc02g068550.1.1	0.0	1373.0	2CMI1@1|root,2QQDK@2759|Eukaryota,37J5N@33090|Viridiplantae,3GF20@35493|Streptophyta,44G1W@71274|asterids	35493|Streptophyta	S	FAR1 DNA-binding domain	-	GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0007154,GO:0007165,GO:0007602,GO:0008150,GO:0009314,GO:0009416,GO:0009581,GO:0009582,GO:0009583,GO:0009585,GO:0009605,GO:0009628,GO:0009639,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010017,GO:0010018,GO:0010218,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0042752,GO:0042753,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051606,GO:0051716,GO:0060255,GO:0065007,GO:0071214,GO:0071478,GO:0071482,GO:0071489,GO:0071490,GO:0080090,GO:0104004,GO:0140110,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	FAR1,MULE,SWIM
g10722	4113.PGSC0003DMT400057792	1.65e-244	674.0	COG0515@1|root,KOG1187@2759|Eukaryota,37QVA@33090|Viridiplantae,3G81J@35493|Streptophyta,44PA6@71274|asterids	35493|Streptophyta	T	Serine threonine-protein kinase	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	-	-	-	-	-	-	-	-	-	-	Pkinase,Pkinase_Tyr
g10949	4113.PGSC0003DMT400042424	1.74e-30	110.0	2E2J4@1|root,2S9SF@2759|Eukaryota,37WZN@33090|Viridiplantae,3GKYE@35493|Streptophyta,44M6R@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
g10986	4098.XP_009614453.1	0.0	1769.0	COG0495@1|root,KOG0435@2759|Eukaryota,37NXR@33090|Viridiplantae,3GDEX@35493|Streptophyta,44CQB@71274|asterids	35493|Streptophyta	J	tRNA synthetases class I (I, L, M and V)	-	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0004812,GO:0004823,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006429,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009790,GO:0009791,GO:0009793,GO:0009987,GO:0010154,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0022414,GO:0032501,GO:0032502,GO:0032543,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0061458,GO:0071704,GO:0090304,GO:0140053,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.4	ko:K01869	ko00970,map00970	M00359,M00360	R03657	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	Anticodon_1,tRNA-synt_1,tRNA-synt_1_2
g11118	4081.Solyc02g081910.1.1	0.0	2027.0	COG0550@1|root,KOG1956@2759|Eukaryota,37MTQ@33090|Viridiplantae,3G7KB@35493|Streptophyta,44DSG@71274|asterids	35493|Streptophyta	L	Topoisomerase DNA binding C4 zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Topoisom_bac,Toprim,Toprim_C_rpt,zf-C4_Topoisom
g11150	4113.PGSC0003DMT400035458	0.0	1488.0	28HPU@1|root,2QQ19@2759|Eukaryota,37HVK@33090|Viridiplantae,3GB7A@35493|Streptophyta,44JM9@71274|asterids	35493|Streptophyta	O	Zinc finger, C3HC4 type (RING finger)	-	GO:0000003,GO:0000209,GO:0001654,GO:0001709,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0002682,GO:0002683,GO:0003002,GO:0003006,GO:0003008,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006807,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007389,GO:0007398,GO:0007399,GO:0007422,GO:0007423,GO:0007444,GO:0007472,GO:0007476,GO:0007498,GO:0007552,GO:0007560,GO:0007610,GO:0007611,GO:0007613,GO:0007616,GO:0008052,GO:0008104,GO:0008150,GO:0008152,GO:0008270,GO:0008289,GO:0008356,GO:0008593,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009966,GO:0009967,GO:0009987,GO:0010160,GO:0010646,GO:0010647,GO:0016020,GO:0016043,GO:0016360,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019827,GO:0019953,GO:0022008,GO:0022412,GO:0022414,GO:0022603,GO:0022607,GO:0023051,GO:0023056,GO:0030154,GO:0030707,GO:0030718,GO:0030855,GO:0032446,GO:0032501,GO:0032502,GO:0032504,GO:0033036,GO:0035091,GO:0035107,GO:0035114,GO:0035120,GO:0035203,GO:0035204,GO:0035220,GO:0035239,GO:0035295,GO:0036211,GO:0042478,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043412,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045165,GO:0045314,GO:0045595,GO:0045596,GO:0045610,GO:0045611,GO:0045613,GO:0045614,GO:0045664,GO:0045747,GO:0046532,GO:0046872,GO:0046914,GO:0048468,GO:0048471,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048563,GO:0048569,GO:0048580,GO:0048581,GO:0048583,GO:0048584,GO:0048609,GO:0048645,GO:0048646,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048749,GO:0048856,GO:0048859,GO:0048869,GO:0050767,GO:0050789,GO:0050793,GO:0050794,GO:0050877,GO:0050890,GO:0051093,GO:0051179,GO:0051239,GO:0051241,GO:0051259,GO:0051260,GO:0051301,GO:0051704,GO:0051960,GO:0060284,GO:0060429,GO:0060562,GO:0060581,GO:0060582,GO:0061630,GO:0061659,GO:0065003,GO:0065007,GO:0070647,GO:0071704,GO:0071840,GO:0071944,GO:0098727,GO:0140096,GO:1901564,GO:1901981,GO:1903706,GO:1903707,GO:2000026,GO:2000027	2.3.2.27	ko:K01931	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	zf-C3HC4_3
g11255	4113.PGSC0003DMT400003911	0.0	1681.0	COG1530@1|root,2QPXM@2759|Eukaryota,37J4R@33090|Viridiplantae,3GH9N@35493|Streptophyta,44IPX@71274|asterids	35493|Streptophyta	J	Ribonuclease E	-	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009507,GO:0009536,GO:0009657,GO:0009658,GO:0009987,GO:0010239,GO:0010467,GO:0016043,GO:0016070,GO:0016071,GO:0016072,GO:0016787,GO:0016788,GO:0022613,GO:0031425,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901259,GO:1901360	-	-	-	-	-	-	-	-	-	-	CBM_20,RNase_E_G
g11297	4081.Solyc02g083600.2.1	0.0	1034.0	COG0470@1|root,KOG1970@2759|Eukaryota,37K1P@33090|Viridiplantae,3GCQZ@35493|Streptophyta,44GYH@71274|asterids	35493|Streptophyta	DL	Cell cycle checkpoint protein RAD17	-	GO:0000075,GO:0000076,GO:0000077,GO:0000228,GO:0000278,GO:0000785,GO:0000790,GO:0003674,GO:0003682,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006282,GO:0006950,GO:0006974,GO:0007049,GO:0007093,GO:0007346,GO:0008150,GO:0009987,GO:0010389,GO:0010564,GO:0010948,GO:0010972,GO:0019219,GO:0019222,GO:0022402,GO:0031323,GO:0031347,GO:0031570,GO:0031974,GO:0031981,GO:0033314,GO:0033554,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0044774,GO:0044818,GO:0045786,GO:0045930,GO:0048519,GO:0048523,GO:0048583,GO:0050789,GO:0050794,GO:0050896,GO:0051052,GO:0051171,GO:0051716,GO:0051726,GO:0060255,GO:0065007,GO:0070013,GO:0080090,GO:0080134,GO:0080135,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902749,GO:1902750,GO:1903047,GO:2001020	-	ko:K06662	ko04111,ko04113,map04111,map04113	-	-	-	ko00000,ko00001,ko03400	-	-	-	Myb_DNA-bind_3,Rad17
g11389	4081.Solyc02g084670.2.1	0.0	1580.0	28I6U@1|root,2QQH0@2759|Eukaryota,37KUC@33090|Viridiplantae,3GE1S@35493|Streptophyta,44HH8@71274|asterids	35493|Streptophyta	S	Putative S-adenosyl-L-methionine-dependent methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_29
g11499	4081.Solyc02g085560.2.1	0.0	1042.0	KOG2354@1|root,KOG2354@2759|Eukaryota,37MRP@33090|Viridiplantae,3GEIH@35493|Streptophyta,44B9J@71274|asterids	35493|Streptophyta	K	DNA-directed RNA polymerase	-	GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005666,GO:0030880,GO:0031974,GO:0031981,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0055029,GO:0061695,GO:0070013,GO:1902494,GO:1990234	-	ko:K14721	ko00230,ko00240,ko03020,ko04623,ko05169,map00230,map00240,map03020,map04623,map05169	M00181	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko03021	-	-	-	Sin_N
g11635	4113.PGSC0003DMT400078748	4.05e-204	571.0	28IIJ@1|root,2QUIN@2759|Eukaryota,37QVS@33090|Viridiplantae,3GCQY@35493|Streptophyta,44E9P@71274|asterids	35493|Streptophyta	S	SAM dependent carboxyl methyltransferase	-	GO:0001101,GO:0002238,GO:0003674,GO:0003824,GO:0006950,GO:0006952,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0008757,GO:0009314,GO:0009416,GO:0009605,GO:0009607,GO:0009611,GO:0009617,GO:0009620,GO:0009628,GO:0009719,GO:0009725,GO:0009751,GO:0009753,GO:0009892,GO:0009987,GO:0010029,GO:0010033,GO:0010468,GO:0010605,GO:0010608,GO:0010629,GO:0014070,GO:0016441,GO:0016458,GO:0016740,GO:0016741,GO:0019010,GO:0019222,GO:0031047,GO:0032259,GO:0035194,GO:0035195,GO:0040029,GO:0042221,GO:0042493,GO:0042742,GO:0043207,GO:0046677,GO:0048519,GO:0048580,GO:0050789,GO:0050793,GO:0050896,GO:0051239,GO:0051704,GO:0051707,GO:0060255,GO:0065007,GO:0080027,GO:0098542,GO:1900140,GO:1901700,GO:2000026,GO:2000280	-	-	-	-	-	-	-	-	-	-	Methyltransf_7
g11769	4113.PGSC0003DMT400055237	0.0	1379.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37IIK@33090|Viridiplantae,3G9MG@35493|Streptophyta,44FJF@71274|asterids	35493|Streptophyta	S	PPR repeat	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009451,GO:0009507,GO:0009536,GO:0009657,GO:0009658,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0042793,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576	-	-	-	-	-	-	-	-	-	-	PPR,PPR_2,PPR_3
g11775	4113.PGSC0003DMT400055187	4.96e-119	344.0	2AS8Y@1|root,2RZP9@2759|Eukaryota,37UN7@33090|Viridiplantae,3GJ56@35493|Streptophyta,44JUW@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
g11860	4113.PGSC0003DMT400010253	9.25e-199	559.0	28P2I@1|root,2QVNY@2759|Eukaryota,37SH4@33090|Viridiplantae,3GCCA@35493|Streptophyta,44JUZ@71274|asterids	35493|Streptophyta	K	helix loop helix domain	-	GO:0000003,GO:0003006,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006950,GO:0007275,GO:0007623,GO:0008150,GO:0009266,GO:0009314,GO:0009409,GO:0009416,GO:0009628,GO:0009639,GO:0009791,GO:0009889,GO:0009900,GO:0009908,GO:0010029,GO:0010047,GO:0010114,GO:0010154,GO:0010187,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0022414,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0032504,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048367,GO:0048437,GO:0048438,GO:0048440,GO:0048467,GO:0048511,GO:0048519,GO:0048580,GO:0048581,GO:0048608,GO:0048609,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051093,GO:0051171,GO:0051239,GO:0051241,GO:0051252,GO:0060255,GO:0061458,GO:0065007,GO:0080090,GO:0090567,GO:0099402,GO:0140110,GO:1900140,GO:1903506,GO:2000026,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	HLH
g11962	4081.Solyc11g051150.1.1	1.15e-182	513.0	COG2801@1|root,KOG0017@2759|Eukaryota,37THH@33090|Viridiplantae,3GG2K@35493|Streptophyta,44UC5@71274|asterids	35493|Streptophyta	L	Mitochondrial protein	-	-	-	-	-	-	-	-	-	-	-	-	RVT_2,Retrotran_gag_2,Retrotran_gag_3,Retrotrans_gag,gag_pre-integrs,rve,zf-CCHC
g12052	4113.PGSC0003DMT400003724	0.0	1056.0	COG1867@1|root,KOG1253@2759|Eukaryota,37IP0@33090|Viridiplantae,3GC7H@35493|Streptophyta,44HYP@71274|asterids	35493|Streptophyta	J	tRNA (guanine(26)-N(2))-dimethyltransferase 1 isoform X1	-	GO:0001510,GO:0002940,GO:0003674,GO:0003824,GO:0004809,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008175,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360	2.1.1.215,2.1.1.216	ko:K00555	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	TRM
g12389	4081.Solyc02g093930.2.1	0.0	966.0	KOG1213@1|root,KOG1213@2759|Eukaryota,37RK2@33090|Viridiplantae,3GD2W@35493|Streptophyta,44FVJ@71274|asterids	35493|Streptophyta	D	Conserved region of Rad21 / Rec8 like protein	-	GO:0000228,GO:0000278,GO:0000793,GO:0000794,GO:0000798,GO:0000819,GO:0003674,GO:0003682,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007059,GO:0007062,GO:0008150,GO:0008152,GO:0008278,GO:0009987,GO:0016043,GO:0022402,GO:0031974,GO:0031981,GO:0032991,GO:0033554,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0070013,GO:0071704,GO:0071840,GO:0090304,GO:0098813,GO:1901360	-	ko:K06670	ko04110,ko04111,map04110,map04111	-	-	-	ko00000,ko00001,ko03036	-	-	-	Rad21_Rec8,Rad21_Rec8_N
