## Sat May 10 03:14:27 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_a8n94ccl --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_a8n94ccl --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_a8n94ccl/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
g7721	4081.Solyc01g005760.2.1	1.92e-219	649.0	COG4886@1|root,KOG0619@2759|Eukaryota,37RSV@33090|Viridiplantae,3GF8S@35493|Streptophyta,44PZE@71274|asterids	35493|Streptophyta	S	Receptor-like protein 12	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8
g7730	4081.Solyc01g005760.2.1	1.58e-213	633.0	COG4886@1|root,KOG0619@2759|Eukaryota,37RSV@33090|Viridiplantae,3GF8S@35493|Streptophyta,44PZE@71274|asterids	35493|Streptophyta	S	Receptor-like protein 12	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8
g7735	4081.Solyc01g005780.1.1	3.13e-76	263.0	COG4886@1|root,KOG0619@2759|Eukaryota,37RSV@33090|Viridiplantae,3GF8S@35493|Streptophyta,44PZE@71274|asterids	35493|Streptophyta	S	Receptor-like protein 12	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8
g7807	4081.Solyc11g062200.1.1	0.0	944.0	COG2801@1|root,KOG0017@2759|Eukaryota,37THH@33090|Viridiplantae,3GG2K@35493|Streptophyta,44UC5@71274|asterids	35493|Streptophyta	L	Mitochondrial protein	-	-	-	-	-	-	-	-	-	-	-	-	RVT_2,Retrotran_gag_2,Retrotran_gag_3,Retrotrans_gag,gag_pre-integrs,rve,zf-CCHC
g7870	4113.PGSC0003DMT400058625	5.15e-151	431.0	2CF8D@1|root,2S3I6@2759|Eukaryota,37VBH@33090|Viridiplantae,3GJTZ@35493|Streptophyta,44KRR@71274|asterids	35493|Streptophyta	S	Zinc finger protein	-	-	-	-	-	-	-	-	-	-	-	-	zf-C2H2_6
g7874	4113.PGSC0003DMT400058621	6.16e-275	758.0	28JP5@1|root,2QS2D@2759|Eukaryota,37P0A@33090|Viridiplantae,3G7GF@35493|Streptophyta,44SGK@71274|asterids	35493|Streptophyta	H	Modified RING finger domain	-	GO:0008150,GO:0010033,GO:0010200,GO:0010243,GO:0042221,GO:0042493,GO:0050896,GO:1901698,GO:1901700	-	-	-	-	-	-	-	-	-	-	U-box
g7941	4113.PGSC0003DMT400090023	4.41e-66	209.0	28N60@1|root,2QUR9@2759|Eukaryota,37S47@33090|Viridiplantae,3GH60@35493|Streptophyta,44SU0@71274|asterids	35493|Streptophyta	S	YLS9-like	-	-	-	-	-	-	-	-	-	-	-	-	LEA_2
g8025	4081.Solyc01g006520.2.1	0.0	1336.0	COG0515@1|root,2QQEW@2759|Eukaryota,37HW6@33090|Viridiplantae,3G7JQ@35493|Streptophyta,44D1M@71274|asterids	35493|Streptophyta	T	G-type lectin S-receptor-like serine threonine-protein kinase RLK1	-	-	-	-	-	-	-	-	-	-	-	-	B_lectin,PAN_2,Pkinase,Pkinase_Tyr,S_locus_glycop
g8674	4081.Solyc02g031740.2.1	4.18e-78	236.0	2C436@1|root,2S5SE@2759|Eukaryota,37WD9@33090|Viridiplantae,3GJXU@35493|Streptophyta,44TU0@71274|asterids	35493|Streptophyta	S	Phloem protein 2	-	GO:0003674,GO:0005488,GO:0030246	-	-	-	-	-	-	-	-	-	-	PP2
g8898	4113.PGSC0003DMT400055322	0.0	947.0	28NHR@1|root,2QV39@2759|Eukaryota,37QXG@33090|Viridiplantae,3GGE1@35493|Streptophyta,44MVA@71274|asterids	35493|Streptophyta	K	No apical meristem (NAM) protein	-	GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006355,GO:0008150,GO:0009314,GO:0009416,GO:0009628,GO:0009642,GO:0009644,GO:0009889,GO:0009891,GO:0009893,GO:0009962,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016043,GO:0019219,GO:0019222,GO:0022411,GO:0030154,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044212,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071840,GO:0080090,GO:0090601,GO:0090602,GO:0090603,GO:0097159,GO:0140110,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	NAM
g9434	4113.PGSC0003DMT400062136	1.18e-99	303.0	COG3424@1|root,2QPKZ@2759|Eukaryota,37JPR@33090|Viridiplantae,3G8QQ@35493|Streptophyta,44PA1@71274|asterids	35493|Streptophyta	I	3-ketoacyl-CoA synthase	-	-	2.3.1.199	ko:K15397	ko00062,ko01110,map00062,map01110	M00415	R09419,R10825	RC00004,RC02888,RC02997	ko00000,ko00001,ko00002,ko01000	-	-	-	ACP_syn_III_C,FAE1_CUT1_RppA
g9558	4113.PGSC0003DMT400033866	0.0	1023.0	28MXB@1|root,2QUFV@2759|Eukaryota,37NZQ@33090|Viridiplantae,3GF0U@35493|Streptophyta,44N3J@71274|asterids	35493|Streptophyta	S	NPH3 family	-	GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0042742,GO:0043207,GO:0050896,GO:0051704,GO:0051707,GO:0098542	-	-	-	-	-	-	-	-	-	-	BTB,NPH3
g9731	4113.PGSC0003DMT400068305	6.2e-292	800.0	28K4X@1|root,2R7MD@2759|Eukaryota,387YW@33090|Viridiplantae,3GW1Q@35493|Streptophyta,44QWI@71274|asterids	35493|Streptophyta	S	PMR5 N terminal Domain	-	-	-	-	-	-	-	-	-	-	-	-	PC-Esterase,PMR5N
g9820	4113.PGSC0003DMT400017747	0.0	988.0	2C62M@1|root,2QTCK@2759|Eukaryota,37RTY@33090|Viridiplantae,3GAQQ@35493|Streptophyta,44STU@71274|asterids	35493|Streptophyta	S	Protein of unknown function (DUF1666)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1666
g9837	4113.PGSC0003DMT400017875	1.94e-181	509.0	28JST@1|root,2QS6K@2759|Eukaryota,37HUJ@33090|Viridiplantae,3GAQA@35493|Streptophyta,44SPS@71274|asterids	35493|Streptophyta	S	Domain of unknown function (DUF569)	-	-	-	-	-	-	-	-	-	-	-	-	DUF569
g10333	4113.PGSC0003DMT400054387	0.0	916.0	COG0277@1|root,2QQWK@2759|Eukaryota,37QU2@33090|Viridiplantae,3GX7E@35493|Streptophyta,44DI9@71274|asterids	35493|Streptophyta	C	Belongs to the oxygen-dependent FAD-linked oxidoreductase family	-	-	1.1.1.195	ko:K22395	ko00940,ko01100,ko01110,map00940,map01100,map01110	-	R02593,R03918,R06570,R07437	RC00649	ko00000,ko00001,ko01000	-	-	-	BBE,FAD_binding_4
g10599	4113.PGSC0003DMT400059123	0.0	1028.0	28J05@1|root,2QRBZ@2759|Eukaryota,37STY@33090|Viridiplantae,3G811@35493|Streptophyta,44R0G@71274|asterids	35493|Streptophyta	S	Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family	-	-	-	-	-	-	-	-	-	-	-	-	EF-hand_7,Na_Ca_ex
g10756	4096.XP_009762554.1	0.0	1260.0	COG0515@1|root,2QTV8@2759|Eukaryota,37QQZ@33090|Viridiplantae,3GA4I@35493|Streptophyta,44MHK@71274|asterids	35493|Streptophyta	T	G-type lectin S-receptor-like serine threonine-protein kinase	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	-	-	-	-	-	-	-	-	-	-	B_lectin,DUF3403,GUB_WAK_bind,PAN_2,Pkinase_Tyr,S_locus_glycop
g10843	4113.PGSC0003DMT400036030	0.0	1238.0	COG0515@1|root,2RYA2@2759|Eukaryota,383US@33090|Viridiplantae,3GUZW@35493|Streptophyta,44N1P@71274|asterids	35493|Streptophyta	T	PAN-like domain	-	-	-	-	-	-	-	-	-	-	-	-	B_lectin,PAN_2,Pkinase_Tyr,S_locus_glycop
g10892	4096.XP_009759100.1	2.15e-314	901.0	COG0515@1|root,2QWDY@2759|Eukaryota,37QJ4@33090|Viridiplantae,3G71R@35493|Streptophyta,44RY7@71274|asterids	35493|Streptophyta	T	Belongs to the protein kinase superfamily	-	GO:0001101,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006952,GO:0008150,GO:0008152,GO:0009605,GO:0009607,GO:0009617,GO:0009719,GO:0009725,GO:0009737,GO:0009987,GO:0010033,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0033993,GO:0036211,GO:0042221,GO:0042742,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051704,GO:0051707,GO:0071704,GO:0071944,GO:0097305,GO:0098542,GO:0140096,GO:1901564,GO:1901700	-	-	-	-	-	-	-	-	-	-	Pkinase,Pkinase_Tyr,Stress-antifung
g11015	4081.Solyc02g081270.2.1	0.0	1763.0	28NHR@1|root,2QV39@2759|Eukaryota,37QXG@33090|Viridiplantae,3GGE1@35493|Streptophyta,44MVA@71274|asterids	35493|Streptophyta	K	No apical meristem (NAM) protein	-	GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006355,GO:0008150,GO:0009314,GO:0009416,GO:0009628,GO:0009642,GO:0009644,GO:0009889,GO:0009891,GO:0009893,GO:0009962,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016043,GO:0019219,GO:0019222,GO:0022411,GO:0030154,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044212,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071840,GO:0080090,GO:0090601,GO:0090602,GO:0090603,GO:0097159,GO:0140110,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	NAM
g11029	4081.Solyc02g081420.2.1	0.0	1800.0	COG1112@1|root,KOG1801@2759|Eukaryota,37T49@33090|Viridiplantae,3GX67@35493|Streptophyta,44N4W@71274|asterids	35493|Streptophyta	L	AAA domain	-	-	-	ko:K10706	-	-	-	-	ko00000,ko01000,ko03021	-	-	-	AAA_11,AAA_12
g11413	4081.Solyc02g084880.2.1	8.49e-161	460.0	2C11N@1|root,2QUG3@2759|Eukaryota,37P1R@33090|Viridiplantae,3GBVM@35493|Streptophyta,44RB1@71274|asterids	35493|Streptophyta	K	transcription factor	-	-	-	-	-	-	-	-	-	-	-	-	-
g12061	4113.PGSC0003DMT400003464	1.46e-316	884.0	COG0515@1|root,KOG1187@2759|Eukaryota,37MGJ@33090|Viridiplantae,3G95Q@35493|Streptophyta,44MKF@71274|asterids	35493|Streptophyta	T	Carbohydrate-binding protein of the ER	-	GO:0000003,GO:0001558,GO:0003674,GO:0003824,GO:0004672,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005911,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006952,GO:0007275,GO:0008150,GO:0008152,GO:0009506,GO:0009605,GO:0009607,GO:0009620,GO:0009719,GO:0009723,GO:0009725,GO:0009741,GO:0009787,GO:0009788,GO:0009791,GO:0009856,GO:0009966,GO:0009968,GO:0009987,GO:0010033,GO:0010118,GO:0010483,GO:0010646,GO:0010648,GO:0014070,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0022414,GO:0022622,GO:0023051,GO:0023057,GO:0030054,GO:0030308,GO:0030312,GO:0032501,GO:0032502,GO:0033993,GO:0036211,GO:0040008,GO:0042221,GO:0043170,GO:0043207,GO:0043412,GO:0043680,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044426,GO:0044462,GO:0044464,GO:0044703,GO:0044706,GO:0045926,GO:0046777,GO:0048364,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051128,GO:0051703,GO:0051704,GO:0051707,GO:0055044,GO:0065007,GO:0071704,GO:0071944,GO:0098542,GO:0099402,GO:0140096,GO:1901419,GO:1901420,GO:1901564,GO:1901700,GO:1905957,GO:1905958	-	-	-	-	-	-	-	-	-	-	Malectin_like,Pkinase_Tyr
g12144	4081.Solyc02g088230.2.1	0.0	1293.0	COG5409@1|root,KOG1162@2759|Eukaryota,37NK4@33090|Viridiplantae,3GACY@35493|Streptophyta,44ETS@71274|asterids	35493|Streptophyta	U	Phosphate transporter PHO1 homolog 9-like	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005802,GO:0005886,GO:0008150,GO:0012505,GO:0016020,GO:0031984,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0048878,GO:0050801,GO:0055062,GO:0055065,GO:0055069,GO:0055076,GO:0055080,GO:0055081,GO:0055083,GO:0065007,GO:0065008,GO:0071944,GO:0072505,GO:0072506,GO:0072507,GO:0098771,GO:0098791	-	-	-	-	-	-	-	-	-	-	EXS,SPX
g12168	4081.Solyc02g087950.2.1	0.0	992.0	2C62M@1|root,2QTCK@2759|Eukaryota,37RTY@33090|Viridiplantae,3GAQQ@35493|Streptophyta,44E5U@71274|asterids	35493|Streptophyta	S	Protein of unknown function (DUF1666)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1666
g12219	4113.PGSC0003DMT400003558	7.01e-297	816.0	COG0465@1|root,KOG0743@2759|Eukaryota,37YQW@33090|Viridiplantae,3GNC3@35493|Streptophyta,44S60@71274|asterids	35493|Streptophyta	O	Belongs to the AAA ATPase family	-	-	-	ko:K08900	-	-	-	-	ko00000,ko03029	-	-	-	AAA,AAA_assoc
g12265	4113.PGSC0003DMT400001358	0.0	1065.0	KOG2408@1|root,KOG2408@2759|Eukaryota,37IX6@33090|Viridiplantae,3GDF8@35493|Streptophyta,44NRB@71274|asterids	35493|Streptophyta	S	Animal haem peroxidase	-	GO:0000302,GO:0001101,GO:0001516,GO:0001561,GO:0001676,GO:0002376,GO:0003008,GO:0003013,GO:0003674,GO:0003824,GO:0004601,GO:0004666,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005794,GO:0005811,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006636,GO:0006690,GO:0006692,GO:0006693,GO:0006805,GO:0006950,GO:0006952,GO:0006955,GO:0006979,GO:0008015,GO:0008150,GO:0008152,GO:0008217,GO:0008219,GO:0008610,GO:0009056,GO:0009058,GO:0009062,GO:0009410,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009627,GO:0009636,GO:0009719,GO:0009725,GO:0009737,GO:0009751,GO:0009814,GO:0009987,GO:0010033,GO:0010035,GO:0012505,GO:0012511,GO:0014070,GO:0016020,GO:0016042,GO:0016053,GO:0016054,GO:0016209,GO:0016491,GO:0016684,GO:0016701,GO:0016702,GO:0016705,GO:0019369,GO:0019371,GO:0019395,GO:0019752,GO:0030258,GO:0031090,GO:0031984,GO:0032501,GO:0032787,GO:0032870,GO:0033554,GO:0033559,GO:0033993,GO:0034440,GO:0034599,GO:0034614,GO:0035690,GO:0042175,GO:0042221,GO:0042493,GO:0042742,GO:0042759,GO:0043207,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044281,GO:0044282,GO:0044283,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045087,GO:0046394,GO:0046395,GO:0046456,GO:0046457,GO:0046677,GO:0050832,GO:0050896,GO:0051213,GO:0051704,GO:0051707,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071229,GO:0071236,GO:0071241,GO:0071310,GO:0071407,GO:0071446,GO:0071466,GO:0071495,GO:0071704,GO:0071731,GO:0071732,GO:0072329,GO:0072330,GO:0097237,GO:0097305,GO:0097366,GO:0098542,GO:0098754,GO:0098827,GO:0098869,GO:1901568,GO:1901570,GO:1901575,GO:1901576,GO:1901615,GO:1901617,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170,GO:1902609,GO:1990748	-	ko:K10529	ko00592,map00592	-	-	-	ko00000,ko00001,ko01000	-	-	-	An_peroxidase
g12483	4081.Solyc03g005160.2.1	0.0	1210.0	COG3733@1|root,KOG1186@2759|Eukaryota,37QGP@33090|Viridiplantae,3GGU7@35493|Streptophyta,44T3P@71274|asterids	35493|Streptophyta	Q	Copper amine oxidase, enzyme domain	-	GO:0001101,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005623,GO:0007154,GO:0007165,GO:0008131,GO:0008150,GO:0008152,GO:0009719,GO:0009725,GO:0009753,GO:0009755,GO:0009867,GO:0009888,GO:0009987,GO:0010033,GO:0010035,GO:0010087,GO:0010089,GO:0010941,GO:0016491,GO:0016638,GO:0016641,GO:0023052,GO:0030312,GO:0032502,GO:0032870,GO:0042221,GO:0043067,GO:0044464,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0052597,GO:0055114,GO:0065007,GO:0070887,GO:0071229,GO:0071241,GO:0071310,GO:0071395,GO:0071495,GO:0071944,GO:0090059,GO:0097184,GO:0097185,GO:1901698,GO:1901699,GO:1901700,GO:1901701	1.4.3.21	ko:K00276	ko00260,ko00350,ko00360,ko00410,ko00950,ko00960,ko01100,ko01110,map00260,map00350,map00360,map00410,map00950,map00960,map01100,map01110	-	R02382,R02529,R02613,R03139,R04027,R04300,R06154,R06740	RC00062,RC00189,RC00676,RC01052	ko00000,ko00001,ko01000	-	-	-	Cu_amine_oxid,Cu_amine_oxidN2,Cu_amine_oxidN3
g12517	4113.PGSC0003DMT400034853	0.0	1317.0	COG1215@1|root,2QQE5@2759|Eukaryota,37N0P@33090|Viridiplantae,3GD2P@35493|Streptophyta,44B2X@71274|asterids	35493|Streptophyta	G	Cellulose synthase	-	-	-	-	-	-	-	-	-	-	-	-	Cellulose_synt
g12555	4113.PGSC0003DMT400034913	2.37e-224	620.0	COG2801@1|root,KOG0017@2759|Eukaryota,37JY2@33090|Viridiplantae,3GCG5@35493|Streptophyta,44CZW@71274|asterids	35493|Streptophyta	L	GDSL-like Lipase/Acylhydrolase	-	GO:0002376,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0009507,GO:0009534,GO:0009536,GO:0009579,GO:0009605,GO:0009607,GO:0009627,GO:0009814,GO:0030312,GO:0031976,GO:0031984,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0045087,GO:0048046,GO:0050896,GO:0051704,GO:0051707,GO:0071944,GO:0098542	-	-	-	-	-	-	-	-	-	-	Lipase_GDSL
g12610	4113.PGSC0003DMT400011206	8.83e-60	191.0	2CXIN@1|root,2RXVG@2759|Eukaryota,37TPU@33090|Viridiplantae,3GJ6E@35493|Streptophyta,44PSM@71274|asterids	35493|Streptophyta	S	Domain of unknown function (DUF4228)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4228
g12619	4113.PGSC0003DMT400011187	7.44e-240	661.0	28K72@1|root,2QU5U@2759|Eukaryota,37PRP@33090|Viridiplantae,3GXA6@35493|Streptophyta,44SPR@71274|asterids	35493|Streptophyta	S	Belongs to the 'GDSL' lipolytic enzyme family	-	-	3.1.1.80	ko:K21026	ko00901,ko01110,map00901,map01110	-	R05880	RC00055,RC00523	ko00000,ko00001,ko01000	-	-	-	Lipase_GDSL
g12723	4081.Solyc03g031730.2.1	0.0	931.0	COG2723@1|root,KOG0626@2759|Eukaryota,37JHF@33090|Viridiplantae,3GBEG@35493|Streptophyta,44MDG@71274|asterids	35493|Streptophyta	G	Glycosyl hydrolase family 1	-	GO:0003674,GO:0003824,GO:0004553,GO:0006725,GO:0008150,GO:0008152,GO:0008422,GO:0009058,GO:0009698,GO:0009699,GO:0009808,GO:0009809,GO:0009987,GO:0015926,GO:0016787,GO:0016798,GO:0019438,GO:0019748,GO:0044237,GO:0044249,GO:0044550,GO:0047782,GO:0071704,GO:1901135,GO:1901360,GO:1901362,GO:1901576,GO:1901657	3.2.1.21	ko:K05350	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	-	R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040	RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248	ko00000,ko00001,ko01000	-	-	-	Glyco_hydro_1
g12739	4096.XP_009793147.1	0.0	1738.0	COG1112@1|root,KOG1801@2759|Eukaryota,37T49@33090|Viridiplantae,3GX67@35493|Streptophyta,44I0G@71274|asterids	35493|Streptophyta	A	Conserved gene of	-	-	-	ko:K10706	-	-	-	-	ko00000,ko01000,ko03021	-	-	-	AAA_11,AAA_12
g12785	4113.PGSC0003DMT400048101	0.0	1417.0	COG0475@1|root,KOG1650@2759|Eukaryota,37M1V@33090|Viridiplantae,3G7EE@35493|Streptophyta,44GEY@71274|asterids	35493|Streptophyta	P	Sodium/hydrogen exchanger family	-	GO:0005575,GO:0005623,GO:0006810,GO:0006811,GO:0006812,GO:0006885,GO:0008150,GO:0012505,GO:0015672,GO:0042592,GO:0044464,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055067,GO:0055080,GO:0065007,GO:0065008,GO:0098771	-	-	-	-	-	-	-	-	-	-	Na_H_Exchanger
g12845	4113.PGSC0003DMT400058138	0.0	984.0	28IKC@1|root,2QQX9@2759|Eukaryota,37J7D@33090|Viridiplantae,3GEZJ@35493|Streptophyta,44C4G@71274|asterids	35493|Streptophyta	S	HECT-like Ubiquitin-conjugating enzyme (E2)-binding	-	-	-	-	-	-	-	-	-	-	-	-	HECT_2
g12873	4113.PGSC0003DMT400045857	1.72e-120	360.0	28KGU@1|root,2QSY1@2759|Eukaryota,37PN8@33090|Viridiplantae,3GD83@35493|Streptophyta,44MZC@71274|asterids	35493|Streptophyta	S	Transcriptional repressor, ovate	-	GO:0005575,GO:0005623,GO:0005886,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016020,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0044464,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071944,GO:0080090,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	-	-	-	-	-	-	-	-	-	-	Ovate
g12884	4081.Solyc06g008450.2.1	0.0	1818.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37STH@33090|Viridiplantae,3GHSF@35493|Streptophyta,44SQ3@71274|asterids	35493|Streptophyta	T	Belongs to the disease resistance NB-LRR family	-	-	-	-	-	-	-	-	-	-	-	-	Jacalin,NB-ARC
g14518	4113.PGSC0003DMT400010574	2.14e-223	622.0	28K1Y@1|root,2QPU3@2759|Eukaryota,37Q4H@33090|Viridiplantae,3G7CG@35493|Streptophyta,44BDV@71274|asterids	35493|Streptophyta	S	bHLH-MYC and R2R3-MYB transcription factors N-terminal	-	-	-	-	-	-	-	-	-	-	-	-	bHLH-MYC_N
g15392	4113.PGSC0003DMT400023527	2.22e-201	565.0	2E47F@1|root,2SB5H@2759|Eukaryota,37VYX@33090|Viridiplantae,3GKK8@35493|Streptophyta,44UUY@71274|asterids	35493|Streptophyta	S	Wall-associated receptor kinase galacturonan-binding	-	-	-	-	-	-	-	-	-	-	-	-	GUB_WAK_bind
g15651	4081.Solyc03g097580.2.1	1.68e-184	516.0	KOG1623@1|root,KOG1623@2759|Eukaryota,37KKX@33090|Viridiplantae,3G8PG@35493|Streptophyta,44PTR@71274|asterids	35493|Streptophyta	U	Mediates both low-affinity uptake and efflux of sugar across the membrane	-	GO:0000041,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006825,GO:0008150,GO:0008515,GO:0008643,GO:0015144,GO:0015154,GO:0015157,GO:0015766,GO:0015770,GO:0015772,GO:0016020,GO:0016021,GO:0022857,GO:0030001,GO:0031224,GO:0031226,GO:0034219,GO:0044425,GO:0044459,GO:0044464,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944	-	ko:K15382	-	-	-	-	ko00000,ko02000	9.A.58.1	-	-	MtN3_slv
