## Mon May 19 19:43:15 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_sz7nxbo2 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_sz7nxbo2 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_sz7nxbo2/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
M82_04g010210.1.1	4081.Solyc04g010210.1.1	0.0	1395.0	COG1131@1|root,KOG0061@2759|Eukaryota,37IXI@33090|Viridiplantae,3GBA3@35493|Streptophyta,44NER@71274|asterids	35493|Streptophyta	Q	ABC transporter	-	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006725,GO:0006810,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009555,GO:0009605,GO:0009607,GO:0009624,GO:0009653,GO:0009698,GO:0009699,GO:0009987,GO:0010208,GO:0010345,GO:0010927,GO:0015399,GO:0015405,GO:0016020,GO:0016021,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019438,GO:0019748,GO:0022607,GO:0022804,GO:0022857,GO:0030198,GO:0031224,GO:0032501,GO:0032502,GO:0032989,GO:0042623,GO:0042626,GO:0043062,GO:0043207,GO:0043492,GO:0044085,GO:0044237,GO:0044249,GO:0044425,GO:0044464,GO:0044550,GO:0045229,GO:0048229,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0055085,GO:0071704,GO:0071840,GO:0071944,GO:0085029,GO:1901360,GO:1901362,GO:1901576	-	ko:K05681	ko01523,ko02010,ko04976,map01523,map02010,map04976	-	-	-	ko00000,ko00001,ko02000,ko04090,ko04147	3.A.1.204	-	-	ABC2_membrane,ABC_tran
M82_04g016010.3.1	4081.Solyc04g016010.2.1	1.91e-177	507.0	COG0492@1|root,COG0526@1|root,KOG0404@2759|Eukaryota,KOG0907@2759|Eukaryota,37IAU@33090|Viridiplantae,3GAAM@35493|Streptophyta,44I21@71274|asterids	35493|Streptophyta	O	Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family	-	GO:0003674,GO:0003824,GO:0004791,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006109,GO:0008047,GO:0008150,GO:0008152,GO:0009056,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009636,GO:0009889,GO:0009987,GO:0010380,GO:0010556,GO:0010581,GO:0010675,GO:0010962,GO:0015036,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0016671,GO:0016999,GO:0017001,GO:0017144,GO:0019222,GO:0019725,GO:0030234,GO:0031323,GO:0031326,GO:0032881,GO:0032885,GO:0042221,GO:0042592,GO:0042737,GO:0042743,GO:0042744,GO:0042802,GO:0043085,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043255,GO:0044093,GO:0044237,GO:0044248,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0045454,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051186,GO:0051187,GO:0051193,GO:0051716,GO:0055114,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0070887,GO:0072593,GO:0080090,GO:0090056,GO:0097237,GO:0098754,GO:0098772,GO:0098869,GO:1901401,GO:1901463,GO:1990748,GO:2000112,GO:2000904	1.8.1.9	ko:K00384	ko00450,map00450	-	R02016,R03596,R09372	RC00013,RC02518,RC02873	ko00000,ko00001,ko01000	-	-	-	Pyr_redox_2,Thioredoxin
M82_04g045560.3.1	4081.Solyc04g045560.2.1	5.05e-258	706.0	2CN4Z@1|root,2QTXG@2759|Eukaryota,37QHI@33090|Viridiplantae,3G9ZY@35493|Streptophyta,44HRE@71274|asterids	35493|Streptophyta	S	SBP domain	-	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0007275,GO:0008150,GO:0009653,GO:0009889,GO:0009891,GO:0009893,GO:0009965,GO:0010016,GO:0010358,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032501,GO:0032502,GO:0040034,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0048366,GO:0048367,GO:0048506,GO:0048509,GO:0048510,GO:0048518,GO:0048522,GO:0048532,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0099402,GO:0140110,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:1905392,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	SBP
M82_11g021130.1-c5.1	4081.Solyc01g007670.2.1	6.93e-26	99.0	COG0049@1|root,KOG3291@2759|Eukaryota,37JZ5@33090|Viridiplantae,3GGCG@35493|Streptophyta,44NMZ@71274|asterids	35493|Streptophyta	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit	rps7-A	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009507,GO:0009536,GO:0009987,GO:0010467,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02992	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosom_S12_S23,Ribosomal_S7
M82_10g018990.2-c3.1	4081.Solyc10g018990.1.1	2e-89	269.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta	35493|Streptophyta	S	function. Its presence in a non-photosynthetic plant (Epifagus virginiana) and experiments in tobacco indicate that it has an essential function which is probably not related to photosynthesis	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
M82_04g081080.1.1	4081.Solyc04g081080.1.1	9.17e-290	830.0	COG4886@1|root,2QTHE@2759|Eukaryota,37J6I@33090|Viridiplantae,3G7N1@35493|Streptophyta,44IKY@71274|asterids	35493|Streptophyta	T	Leucine rich repeat N-terminal domain	-	GO:0005575,GO:0005623,GO:0005886,GO:0007275,GO:0008150,GO:0009791,GO:0016020,GO:0032501,GO:0032502,GO:0044464,GO:0048731,GO:0048856,GO:0071944,GO:0090696,GO:0099402	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_4,LRR_6,LRR_8,Pkinase,Pkinase_Tyr
M82_04g082000.3.1	4081.Solyc04g082000.2.1	0.0	1718.0	COG1502@1|root,KOG1329@2759|Eukaryota,37MWI@33090|Viridiplantae,3G8KR@35493|Streptophyta,44I80@71274|asterids	35493|Streptophyta	I	Hydrolyzes glycerol-phospholipids at the terminal phosphodiesteric bond	-	GO:0003674,GO:0003824,GO:0004620,GO:0004630,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0005911,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0006950,GO:0008081,GO:0008150,GO:0008152,GO:0008219,GO:0009266,GO:0009409,GO:0009506,GO:0009628,GO:0009787,GO:0009789,GO:0009966,GO:0009967,GO:0009987,GO:0010119,GO:0010646,GO:0010647,GO:0012501,GO:0016020,GO:0016298,GO:0016787,GO:0016788,GO:0019637,GO:0023051,GO:0023056,GO:0030054,GO:0042578,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0046473,GO:0046486,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050896,GO:0055044,GO:0065007,GO:0071704,GO:0071944,GO:0090333,GO:1901419,GO:1901421,GO:1905957,GO:1905959	3.1.4.4	ko:K01115	ko00564,ko00565,ko01100,ko01110,ko04014,ko04024,ko04071,ko04072,ko04144,ko04666,ko04724,ko04912,ko05231,map00564,map00565,map01100,map01110,map04014,map04024,map04071,map04072,map04144,map04666,map04724,map04912,map05231	-	R01310,R02051,R07385	RC00017,RC00425	ko00000,ko00001,ko01000,ko04131	-	-	-	C2,PLD_C,PLDc
M82_05g013930.2.1	4081.Solyc05g013930.1.1	0.0	1201.0	KOG4660@1|root,KOG4660@2759|Eukaryota,37JHZ@33090|Viridiplantae,3GAIZ@35493|Streptophyta,44H9G@71274|asterids	35493|Streptophyta	A	RNA recognition motif 2	-	-	-	-	-	-	-	-	-	-	-	-	RRM_1,RRM_2
M82_05g020010.1.1	4081.Solyc05g020010.1.1	2.49e-103	299.0	2D2VT@1|root,2SP72@2759|Eukaryota,3806E@33090|Viridiplantae,3GQ1R@35493|Streptophyta	35493|Streptophyta	S	Photosystem I psaA/psaB protein	-	-	-	-	-	-	-	-	-	-	-	-	PsaA_PsaB
M82_01g097710.1.1	4113.PGSC0003DMT400030423	2.76e-23	109.0	2CMJT@1|root,2QQKF@2759|Eukaryota,382WT@33090|Viridiplantae,3GRPJ@35493|Streptophyta,44MJD@71274|asterids	33090|Viridiplantae	S	extensin	-	-	2.7.7.6	ko:K03006	ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169	M00180	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	-
M82_05g052400.3.1	4081.Solyc05g052340.2.1	0.0	1188.0	COG2132@1|root,KOG1263@2759|Eukaryota,37RQW@33090|Viridiplantae,3GBHJ@35493|Streptophyta,44J2G@71274|asterids	35493|Streptophyta	Q	Lignin degradation and detoxification of lignin-derived products	-	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0010035,GO:0010038,GO:0016491,GO:0016722,GO:0042221,GO:0046688,GO:0050896,GO:0055114	1.10.3.2	ko:K05909	-	-	-	-	ko00000,ko01000	-	-	-	Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3
M82_05g054890.3.1	4081.Solyc05g054890.2.1	0.0	1453.0	COG1131@1|root,KOG0061@2759|Eukaryota,37IXI@33090|Viridiplantae,3GBA3@35493|Streptophyta,44PKJ@71274|asterids	35493|Streptophyta	Q	ABC-2 type transporter	-	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006725,GO:0006810,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009555,GO:0009605,GO:0009607,GO:0009624,GO:0009653,GO:0009698,GO:0009699,GO:0009987,GO:0010208,GO:0010345,GO:0010927,GO:0015399,GO:0015405,GO:0016020,GO:0016021,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019438,GO:0019748,GO:0022607,GO:0022804,GO:0022857,GO:0030198,GO:0031224,GO:0032501,GO:0032502,GO:0032989,GO:0042623,GO:0042626,GO:0043062,GO:0043207,GO:0043492,GO:0044085,GO:0044237,GO:0044249,GO:0044425,GO:0044464,GO:0044550,GO:0045229,GO:0048229,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0055085,GO:0071704,GO:0071840,GO:0071944,GO:0085029,GO:1901360,GO:1901362,GO:1901576	-	-	-	-	-	-	-	-	-	-	ABC2_membrane,ABC_tran
M82_00g044750.2.1	4081.Solyc00g044750.1.1	6.03e-78	235.0	28P7S@1|root,2QVUV@2759|Eukaryota,37R9W@33090|Viridiplantae,3GGIM@35493|Streptophyta	35493|Streptophyta	A	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	-	-	-	-	-	-	-	-	-	-	-	-	RRM_1
M82_06g061190.1.1	4081.Solyc06g061190.1.1	1.44e-183	520.0	2CMZQ@1|root,2QSYF@2759|Eukaryota,37SW9@33090|Viridiplantae,3GHBQ@35493|Streptophyta,44IUR@71274|asterids	35493|Streptophyta	S	VQ motif	-	GO:0000003,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0007275,GO:0008150,GO:0009791,GO:0009888,GO:0009960,GO:0010154,GO:0022414,GO:0032501,GO:0032502,GO:0040008,GO:0043076,GO:0043078,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048316,GO:0048580,GO:0048608,GO:0048638,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0051239,GO:0061458,GO:0065007,GO:0080050,GO:0080113,GO:2000026,GO:2000241	-	-	-	-	-	-	-	-	-	-	VQ
M82_06g066630.1.1	4081.Solyc06g066630.1.1	1.76e-245	674.0	28JYB@1|root,2QSCR@2759|Eukaryota,37MTW@33090|Viridiplantae,3GF6P@35493|Streptophyta,44QHT@71274|asterids	35493|Streptophyta	S	Membrane bound O-acyl transferase family	-	-	-	-	-	-	-	-	-	-	-	-	MBOAT_2
M82_06g082370.3.1	4081.Solyc06g082370.2.1	0.0	904.0	KOG3928@1|root,KOG3928@2759|Eukaryota,37IPH@33090|Viridiplantae,3GE0J@35493|Streptophyta,44IT9@71274|asterids	35493|Streptophyta	J	Mitochondrial ribosomal death-associated protein 3	-	-	-	ko:K17408	-	-	-	-	br01610,ko00000,ko03011,ko03029	-	-	-	DAP3
M82_06g084130.3.1	4081.Solyc06g084130.2.1	6.31e-173	483.0	COG0670@1|root,KOG2322@2759|Eukaryota,37JCA@33090|Viridiplantae,3G72Y@35493|Streptophyta,44Q0B@71274|asterids	35493|Streptophyta	T	BI1-like protein	-	GO:0000902,GO:0006950,GO:0006952,GO:0007154,GO:0007165,GO:0008150,GO:0009605,GO:0009607,GO:0009620,GO:0009653,GO:0009719,GO:0009725,GO:0009741,GO:0009742,GO:0009755,GO:0009826,GO:0009987,GO:0010033,GO:0010941,GO:0014070,GO:0016043,GO:0016049,GO:0022603,GO:0023052,GO:0032502,GO:0032870,GO:0032989,GO:0033993,GO:0040007,GO:0042221,GO:0043207,GO:0043401,GO:0048519,GO:0048523,GO:0048545,GO:0048589,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050832,GO:0050896,GO:0051239,GO:0051704,GO:0051707,GO:0051716,GO:0060548,GO:0060560,GO:0065007,GO:0070887,GO:0071310,GO:0071367,GO:0071383,GO:0071396,GO:0071407,GO:0071495,GO:0071840,GO:0098542,GO:1901700,GO:1901701,GO:1905421,GO:2000026	-	ko:K06890	-	-	-	-	ko00000	-	-	-	Bax1-I
M82_06g084440.3.1	4081.Solyc06g084440.2.1	1.98e-297	811.0	COG5100@1|root,KOG2834@2759|Eukaryota,37NXY@33090|Viridiplantae,3GCYN@35493|Streptophyta,44CNV@71274|asterids	35493|Streptophyta	UY	NPL4 family	-	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0019538,GO:0019899,GO:0019941,GO:0030163,GO:0031625,GO:0032182,GO:0043130,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044424,GO:0044444,GO:0044464,GO:0051603,GO:0071704,GO:1901564,GO:1901565,GO:1901575	-	ko:K14015	ko04141,map04141	M00400,M00403	-	-	ko00000,ko00001,ko00002	-	-	-	NPL4,UN_NPL4
M82_07g005790.3.1	4113.PGSC0003DMT400029098	4.95e-190	537.0	28NSM@1|root,2QVCM@2759|Eukaryota,37K54@33090|Viridiplantae,3GF3P@35493|Streptophyta,44CFV@71274|asterids	35493|Streptophyta	-	-	-	GO:0000003,GO:0000212,GO:0000226,GO:0000280,GO:0003006,GO:0006139,GO:0006259,GO:0006310,GO:0006725,GO:0006807,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007059,GO:0007127,GO:0007129,GO:0007131,GO:0007140,GO:0007275,GO:0007276,GO:0008150,GO:0008152,GO:0009553,GO:0009555,GO:0009987,GO:0016043,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0022607,GO:0032501,GO:0032502,GO:0032504,GO:0034293,GO:0034641,GO:0035825,GO:0042138,GO:0043170,GO:0043934,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044703,GO:0045132,GO:0045143,GO:0046483,GO:0048229,GO:0048232,GO:0048236,GO:0048285,GO:0048609,GO:0048856,GO:0048869,GO:0051026,GO:0051276,GO:0051321,GO:0051704,GO:0061982,GO:0070192,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0098813,GO:0140013,GO:1901360,GO:1903046	-	-	-	-	-	-	-	-	-	-	-
M82_07g008600.1.1	4081.Solyc07g008600.1.1	0.0	1007.0	COG4886@1|root,KOG0619@2759|Eukaryota,37JQI@33090|Viridiplantae,3G814@35493|Streptophyta,44SM5@71274|asterids	35493|Streptophyta	S	EIX receptor 1	-	GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009620,GO:0043207,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0098542	-	ko:K13466	ko04626,map04626	-	-	-	ko00000,ko00001	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8
M82_07g018230.2.1	4081.Solyc07g018230.1.1	1.6e-75	225.0	COG5080@1|root,KOG2946@2759|Eukaryota,37PG6@33090|Viridiplantae,3GCP5@35493|Streptophyta,44HFH@71274|asterids	35493|Streptophyta	U	Protein YIPF6 homolog	-	GO:0000138,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005797,GO:0005802,GO:0012505,GO:0031984,GO:0031985,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0098791	-	-	-	-	-	-	-	-	-	-	Yip1
M82_01g060085.1-c2.1	4081.Solyc01g007330.2.1	5.47e-50	172.0	COG1850@1|root,2QTI9@2759|Eukaryota,37HQX@33090|Viridiplantae,3GDC3@35493|Streptophyta,44TX8@71274|asterids	35493|Streptophyta	C	RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate in the photorespiration process. Both reactions occur simultaneously and in competition at the same active site	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	4.1.1.39	ko:K01601	ko00630,ko00710,ko01100,ko01120,ko01200,map00630,map00710,map01100,map01120,map01200	M00165,M00166,M00532	R00024,R03140	RC00172,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	RuBisCO_large,RuBisCO_large_N
M82_11g039990.1-c2.1	4006.Lus10002332	1.13e-10	60.8	2ET5J@1|root,2R8TX@2759|Eukaryota,381JZ@33090|Viridiplantae,3GR2G@35493|Streptophyta,4JV4Y@91835|fabids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_07g042150.3.1	4081.Solyc07g042150.2.1	4.96e-219	604.0	COG5590@1|root,KOG2969@2759|Eukaryota,37P4H@33090|Viridiplantae,3G7U8@35493|Streptophyta,44BP3@71274|asterids	35493|Streptophyta	S	Ubiquinone biosynthesis protein	-	-	-	ko:K18587	-	-	-	-	ko00000	-	-	-	COQ9
M82_07g049380.1.1	4081.Solyc07g049380.1.1	0.0	1280.0	KOG0251@1|root,KOG0251@2759|Eukaryota,37S99@33090|Viridiplantae,3G81K@35493|Streptophyta,44PR8@71274|asterids	35493|Streptophyta	TU	assembly protein	-	-	-	ko:K20043,ko:K20044	-	-	-	-	ko00000,ko04131	-	-	-	ANTH
M82_07g054140.3.1	4081.Solyc07g054140.2.1	1.8e-213	592.0	KOG0812@1|root,KOG0812@2759|Eukaryota,37IN0@33090|Viridiplantae,3GH2A@35493|Streptophyta,44IXX@71274|asterids	35493|Streptophyta	U	Belongs to the syntaxin family	SYP31	GO:0000139,GO:0000149,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0006810,GO:0006888,GO:0006906,GO:0006996,GO:0008150,GO:0009504,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0016050,GO:0016192,GO:0022406,GO:0031090,GO:0031201,GO:0031224,GO:0031984,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046907,GO:0048193,GO:0048278,GO:0048284,GO:0051179,GO:0051234,GO:0051640,GO:0051641,GO:0051649,GO:0061024,GO:0061025,GO:0071840,GO:0090174,GO:0098588,GO:0098791,GO:0098796,GO:0140056	-	ko:K08490	ko04130,map04130	-	-	-	ko00000,ko00001,ko04131	-	-	-	SNARE,Syntaxin-5_N
M82_07g062260.3.1	4081.Solyc07g062260.2.1	3.08e-216	598.0	2CMIA@1|root,2QQEG@2759|Eukaryota,37R2U@33090|Viridiplantae,3G7XE@35493|Streptophyta,44NUY@71274|asterids	35493|Streptophyta	S	BES1 BZR1 homolog	-	-	-	-	-	-	-	-	-	-	-	-	BES1_N
M82_07g065290.3.1	4081.Solyc07g065290.2.1	0.0	1053.0	2CKIT@1|root,2QS3A@2759|Eukaryota,37JC5@33090|Viridiplantae,3GB4Y@35493|Streptophyta,44PUA@71274|asterids	35493|Streptophyta	A	Zinc finger CCCH domain-containing protein 18-like isoform X1	-	-	-	-	-	-	-	-	-	-	-	-	OST-HTH,RRM_1,zf-CCCH
M82_07g066520.3.1	4081.Solyc07g066520.2.1	7.95e-210	585.0	2CM7F@1|root,2QPIN@2759|Eukaryota,37KPC@33090|Viridiplantae,3GGYK@35493|Streptophyta,44SVB@71274|asterids	35493|Streptophyta	S	At4g15545-like	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_08g005930.1.1	4081.Solyc08g005930.1.1	3.28e-263	722.0	KOG1072@1|root,KOG1072@2759|Eukaryota,37PYQ@33090|Viridiplantae,3GBQ4@35493|Streptophyta,44QHA@71274|asterids	35493|Streptophyta	S	F-box kelch-repeat protein	-	GO:0000151,GO:0005575,GO:0005622,GO:0005623,GO:0008150,GO:0009628,GO:0031461,GO:0031463,GO:0032991,GO:0044424,GO:0044464,GO:0050896,GO:0080167,GO:1902494,GO:1990234	-	-	-	-	-	-	-	-	-	-	Kelch_6
M82_08g006290.2.1	4113.PGSC0003DMT400024634	1.45e-125	364.0	28IRT@1|root,2RZZR@2759|Eukaryota,37TXN@33090|Viridiplantae,3GI6H@35493|Streptophyta,44JY2@71274|asterids	35493|Streptophyta	S	Fasciclin-like arabinogalactan protein 3	-	GO:0005575,GO:0016020,GO:0031224,GO:0031225,GO:0044425	-	-	-	-	-	-	-	-	-	-	Fasciclin
M82_08g079970.1.1	4081.Solyc08g079970.1.1	0.0	1820.0	COG1404@1|root,2QPQR@2759|Eukaryota,37HQV@33090|Viridiplantae,3GC98@35493|Streptophyta,44CDI@71274|asterids	35493|Streptophyta	G	Subtilisin-like protease	-	-	-	-	-	-	-	-	-	-	-	-	Inhibitor_I9,PA,Peptidase_S8
M82_11g030783.1.1	4565.Traes_1BL_42ED1C91E.1	1.22e-22	95.5	2CCPB@1|root,2R7NX@2759|Eukaryota,3880F@33090|Viridiplantae,3GZ00@35493|Streptophyta,3KU9D@4447|Liliopsida,3IC7T@38820|Poales	4565.Traes_1BL_42ED1C91E.1|-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_06g042990.1-c2.1	4113.PGSC0003DMT400068212	7.71e-54	174.0	298BV@1|root,2RFCF@2759|Eukaryota,37JP6@33090|Viridiplantae,3GEH6@35493|Streptophyta	35493|Streptophyta	C	ATP synthase protein	atp4	-	-	-	-	-	-	-	-	-	-	-	Mt_ATP-synt_B
M82_06g042990.1-c3.1	4113.PGSC0003DMT400068212	7.71e-54	174.0	298BV@1|root,2RFCF@2759|Eukaryota,37JP6@33090|Viridiplantae,3GEH6@35493|Streptophyta	35493|Streptophyta	C	ATP synthase protein	atp4	-	-	-	-	-	-	-	-	-	-	-	Mt_ATP-synt_B
M82_10g044740.2.1	4081.Solyc08g029230.2.1	0.0	1335.0	KOG1339@1|root,KOG1339@2759|Eukaryota,37JTG@33090|Viridiplantae,3GAZH@35493|Streptophyta,44BDN@71274|asterids	35493|Streptophyta	O	Belongs to the peptidase A1 family	-	GO:0003674,GO:0003824,GO:0004175,GO:0004190,GO:0005575,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0016020,GO:0016787,GO:0019538,GO:0030163,GO:0031224,GO:0031225,GO:0031226,GO:0043170,GO:0044238,GO:0044425,GO:0044459,GO:0044464,GO:0046658,GO:0070001,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564,GO:1901565,GO:1901575	-	-	-	-	-	-	-	-	-	-	TAXi_C,TAXi_N
M82_08g076870.1.1	4081.Solyc08g076870.1.1	6.18e-156	439.0	2B8JY@1|root,2S0S0@2759|Eukaryota,37V0J@33090|Viridiplantae,3GIMG@35493|Streptophyta,44KA8@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF740
